n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets
1001,0.5692905528495601,0.7087004321132774,0.6313917164513048,0.6303696303696315,0.7562437562437567,0.5843148863651737,327,370
2001,0.5359640960010776,0.6618165030292561,0.5922785592817683,0.6106946526736601,0.7231384307846033,0.553521428023472,508,588
3001,0.5070249419628506,0.6336776221315311,0.5633201321669217,0.5858047317560849,0.6987670776407927,0.521725546386863,694,813
4001,0.44880438776168974,0.6559217365645483,0.5329475730067963,0.5236190952261924,0.7190702324418854,0.47249421621875376,829,1099
5001,0.412733952836125,0.6575869910751252,0.5071534472048134,0.48870225954808727,0.7206558688262255,0.44154029958074675,955,1343
6001,0.3905145179680227,0.6663834903160233,0.4924456768068235,0.4672554574237673,0.7302116313947792,0.4273734409263228,1071,1588
7001,0.39175388641681735,0.6581280737491799,0.4911489870927782,0.46993286673332385,0.7236109127267608,0.43183823991893666,1221,1766
8001,0.39116328799141215,0.6547631502834941,0.4897463097747788,0.47219097612799404,0.7206599175103279,0.43359373842689675,1365,1982
9001,0.3926080550113262,0.6562192718526985,0.49128577294675696,0.47650261082102496,0.7221419842239858,0.43672134083221764,1557,2252
10001,0.39031547346694273,0.6534721101952795,0.48872065558283595,0.4748525147485266,0.7197280271972933,0.4374005109732586,1714,2478
11001,0.390764138203616,0.6566383648380555,0.48995629474291175,0.4744114171439055,0.7222979729115752,0.4364473295460217,1924,2775
12001,0.38714785351432546,0.6506954206865667,0.48545930136584914,0.47029414215482734,0.7172735605366269,0.4348432200062431,2068,2959
13001,0.38556137321863204,0.646241333638236,0.4829715882161622,0.47065610337666075,0.7141758326282452,0.43345314658696715,2200,3105
14001,0.38863757712786035,0.6503283072874966,0.4865261150015477,0.473609027926568,0.7173773301906943,0.43621862547821627,2444,3454
15001,0.3920675763252952,0.6500510748113223,0.48912654832720526,0.47570161989200704,0.7163522431837875,0.4392175402723682,2681,3744
15293,0.3939209501632767,0.6513529815151247,0.4909365432238931,0.4772117962466552,0.7172562610344392,0.44129804515212123,2741,3825
