n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets
1001,1.0,0.3696303696303693,0.5397520058351565,0.9999999999999875,0.36963036963037116,0.4858836266017341,1001,370
2001,1.0,0.29410294852573715,0.4545279011392161,0.99999999999999,0.2948525737131411,0.4005443972244404,1999,588
3001,1.0,0.2710525063074222,0.4265008801168506,1.0000000000000164,0.27157614128624147,0.37279953036721336,2999,813
4001,1.0,0.27610954404256294,0.4327364297705678,0.9999999999999591,0.2766808297925557,0.38113610757605343,3993,1099
5001,1.0,0.2698888793669831,0.42505904847598613,0.9999999999999251,0.2703459308138406,0.37743618655833827,4992,1343
6001,1.0,0.2661857944310839,0.4204529787047329,1.0000000000000482,0.2666222296284019,0.37548538253175134,5989,1588
7001,1.0,0.25390386407383714,0.40498138868305744,1.0000000000001248,0.25453506641909246,0.3633196314355678,6985,1766
8001,1.0,0.24938917267375868,0.3992177587709564,0.9999999999999399,0.2502187226596663,0.3596386461557646,7981,1982
9001,0.9995000555493834,0.25243263014065936,0.40306708297019855,0.999555604932908,0.2534162870792073,0.36199726587733605,8969,2252
10001,0.9995500449955005,0.2500772217150548,0.4000628105300952,0.999600039996113,0.25107489251073795,0.35970397685550926,9965,2478
11001,0.9995000454504136,0.2548944389549761,0.4061991765554062,0.9995454958641071,0.2559767293882497,0.3642684131476257,10954,2775
12001,0.9995417048579285,0.24911767213241842,0.39883335247703977,0.999583368052499,0.2503124739604953,0.3592287890965073,11950,2959
13001,0.9995769556187986,0.24140040140732208,0.38888425636086443,0.9996154141986704,0.24267364048917459,0.35060580940886105,12945,3105
14001,0.9994107563745447,0.2498235806035249,0.39972704281430416,0.9995000357119261,0.2511963431183579,0.3588069682506085,13928,3454
15001,0.9994500366642224,0.25265229617272866,0.40334298571427696,0.9995333644423702,0.25404973001799874,0.3637849857692274,14924,3744
15293,0.9993733516423637,0.25347141079992835,0.40437982573808423,0.999476884848877,0.2549532465834092,0.36532864840578055,15206,3825
