n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets
1001,0.7816631180267543,0.6621438232264028,0.7169565274372159,0.8141858141858136,0.7132867132867132,0.697143106803514,487,370
2001,0.7544922770776319,0.6208530570971867,0.6811799555213729,0.7981009495252324,0.6866566716641636,0.6625941586748755,803,588
3001,0.7420329907057239,0.5868476287300518,0.6553791133172113,0.7897367544152024,0.6577807397534217,0.6417765814611635,1162,813
4001,0.7022122260074929,0.5992008282441821,0.6466296708062839,0.7540614846288333,0.6693326668332885,0.6232668516491318,1475,1099
5001,0.6826499352108079,0.5914463900470555,0.6337838542381382,0.735852829434097,0.6600679864027125,0.6088104174114952,1799,1343
6001,0.6772696725781914,0.5939633886581156,0.6328869221961452,0.7310448258623714,0.6643892684552678,0.6097997899779433,2101,1588
7001,0.6852171125117483,0.5860393082653309,0.6317595035350757,0.7391801171261422,0.6576203399514435,0.610747442263023,2440,1766
8001,0.6843106570769351,0.584261371716367,0.6303406887572854,0.7395325584302063,0.6564179477565439,0.6111314680063892,2757,1982
9001,0.6857385052894591,0.5854179007406307,0.6316195148279343,0.7403621819798036,0.6572603044106298,0.6125656867501528,3112,2252
10001,0.6826437428143335,0.5826717642517877,0.6287083842090079,0.7378262173782876,0.6541345865413559,0.6096205476687802,3448,2478
11001,0.6787292490449043,0.5830660759496076,0.6272713046778129,0.7345695845832511,0.6540314516862302,0.6050784551711701,3841,2775
12001,0.6796851797785357,0.5773082636509694,0.6243276335581768,0.7350220814932004,0.6495292058995128,0.6059331709933299,4167,2959
13001,0.6771321763366331,0.5706360871342306,0.6193394509050917,0.7342512114452389,0.6441812168294607,0.6033165106078103,4456,3105
14001,0.6776428384450904,0.5754930484006026,0.6224045563091001,0.7348046568102389,0.6480965645310998,0.6044641875551493,4892,3454
15001,0.6815882483228698,0.5759007197226226,0.6243031513409218,0.7377508166122256,0.6474901673221783,0.606448396226244,5341,3744
15293,0.6828511112542965,0.5776103905864548,0.6258372770734901,0.7390309291832236,0.6487281762897897,0.607926714590691,5455,3825
