n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets
1001,0.8646276057647287,0.6239478640911396,0.7248306300564981,0.8871128871128842,0.6783216783216782,0.720721226215425,581,370
2001,0.8419961480538398,0.5690900203004584,0.6791528621497426,0.8745627186406734,0.6381809095452233,0.6765550672737545,1004,588
3001,0.832308525303699,0.5381711858948203,0.6536754428875703,0.8673775408197365,0.6121292902365933,0.6531054274092029,1458,813
4001,0.7971033131427817,0.5550644042600057,0.6544212969277369,0.836040989752549,0.6290927268182924,0.6429290867339759,1863,1099
5001,0.7785233422741394,0.5511407429435179,0.6453899718433065,0.8196360727854208,0.6228754249150098,0.6333262377397909,2267,1343
6001,0.776940549164353,0.5479277963140733,0.6426409453038018,0.8173637727045698,0.6212297950341703,0.6321582497517796,2684,1588
7001,0.782269768994345,0.539613919393738,0.6386698917285437,0.8220254249393196,0.6127696043422437,0.6279475075186665,3099,1766
8001,0.7811132007655038,0.5401809261397356,0.6386805838572291,0.8220222472191077,0.6139232595925639,0.6302009718150655,3491,1982
9001,0.7790666775424775,0.5432179777271253,0.6401088047156193,0.8200199977780581,0.6168203532940868,0.631743747170631,3911,2252
10001,0.7749350981794472,0.5414909723336054,0.63751450872602,0.8164183581642213,0.6149385061493939,0.628473589480168,4317,2478
11001,0.7707468920033765,0.5422437358096062,0.6366118161554504,0.8127442959731342,0.6150349968184895,0.6253189601999508,4782,2775
12001,0.7717318551234343,0.5362368588645472,0.63278434942887,0.8134322139821508,0.6101158236813649,0.6252999808549418,5183,2959
13001,0.7709821353089366,0.5295177986570092,0.6278335775807254,0.8133989693100052,0.6047996307976172,0.6227233889378065,5546,3105
14001,0.7708348452941266,0.5344806348162456,0.6312593449308523,0.8130847796586145,0.6085993857581545,0.6245257103324552,6059,3454
15001,0.772749127607868,0.5356912523426309,0.6327456019518369,0.8145456969535362,0.6086260915938936,0.6257723110378434,6576,3744
15293,0.7731458864680572,0.5378068495218767,0.6343526231068901,0.8150787942194887,0.6102138233178452,0.6269885016945229,6705,3825
