n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets
1001,0.9548370821098092,0.5335985639771104,0.6846109835992672,0.9630369630369557,0.5884115884115902,0.6895537000862766,732,370
2001,0.9212356830797612,0.49300826774699796,0.6422892005815067,0.9385307346326761,0.5597201399300314,0.6423802631219675,1285,588
3001,0.9152537891007417,0.4576688194009844,0.6102064581297008,0.9336887704098753,0.5241586137954064,0.6086733140141191,1896,813
4001,0.9024410960050461,0.4721235850490678,0.6199253209601987,0.924018995251165,0.5393651587103205,0.6143129928044877,2486,1099
5001,0.8960950837447118,0.46633825333503415,0.6134368630047116,0.9178164367126191,0.5316936612677403,0.6082857580240338,3088,1343
6001,0.8940492069584564,0.45986617488952103,0.607339268730104,0.9151808031994985,0.5250791534744279,0.6014298220667192,3712,1588
7001,0.8966534833580141,0.4487285873968451,0.5981260784097587,0.9170118554492762,0.5142122553920885,0.5915242944281202,4334,1766
8001,0.8947813663684715,0.4506379597433471,0.5994004122446214,0.9156355455568018,0.5176852893388484,0.5960175932522407,4862,1982
9001,0.8900428869323573,0.458065075740113,0.604844083268235,0.9112320853239094,0.525719364515062,0.6016415629956248,5388,2252
10001,0.8840038041777074,0.45912054845147904,0.6043585027890788,0.9062093790621522,0.5279472052794751,0.6019759347239517,5913,2478
11001,0.8789830899367257,0.4612129426021866,0.6049837002416422,0.9019180074539261,0.529133715116823,0.5998174207949524,6520,2775
12001,0.8805316004685454,0.45320583049550445,0.5984117203330396,0.9030914090492039,0.52187317723524,0.596381115374092,7115,2959
13001,0.8823260014294979,0.44573716658980933,0.5922692554937009,0.9050842242903511,0.5154218906237921,0.5922858101862581,7675,3105
14001,0.883565891178047,0.4520786140099988,0.5981250878040237,0.9062209842154635,0.5206056710234875,0.5966876893428525,8329,3454
15001,0.8853144700983386,0.45420222941034705,0.6003834161909201,0.9074728351443234,0.5218318778748082,0.5990753458910668,8983,3744
15293,0.8851445631779477,0.4568266472400747,0.6026323366406726,0.9075393971096257,0.5239652128424808,0.600680665758402,9141,3825
