after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,1.0,0.3701538461538459,0.5403099034358857,1.0000000000000007,0.3710000000000003,0.4878790340378586,999,370,45.38156509399414
2000,2000,1.0,0.2943833333333334,0.4548626759203225,0.9999999999999455,0.2950000000000002,0.4004168805452655,1998,588,45.204034090042114
3000,3000,1.0,0.2712512077294694,0.4267468240426536,0.9999999999999566,0.27166666666666534,0.3726756269426948,2998,813,46.26934289932251
4000,4000,1.0,0.2756884057971034,0.43221903490585034,0.9999999999999176,0.27599999999999736,0.38028166525087154,3995,1099,66.71594095230103
5000,5000,1.0,0.2700212008281566,0.425223139034342,0.9999999999999225,0.2706000000000029,0.37765695565871177,4989,1343,80.2676911354065
6000,6000,0.9998333333333334,0.2680536702427976,0.42276479508845716,0.9998333333332567,0.2690000000000033,0.3775476981603451,5971,1588,78.62146711349487
7000,7000,0.999452380952381,0.2586078466392104,0.41089642989720815,0.9995714285713573,0.260571428571426,0.36910782821481214,6936,1766,86.20419597625732
8000,8000,0.9993958333333335,0.2555713885414776,0.4070496446050544,0.9995000000001218,0.25887499999998653,0.36825985575636316,7904,1982,91.11529183387756
9000,9000,0.9976948853615524,0.26010611938975337,0.4126352960223756,0.9981111111109204,0.26544444444445486,0.3744132612643682,8836,2252,128.46626996994019
10000,10000,0.9973087301587308,0.2589264053051414,0.4111166089684041,0.997799999999908,0.26519999999998906,0.37472961301828267,9785,2478,126.33885097503662
11000,11000,0.9954945165945174,0.2665000622102101,0.42044451704956576,0.9962727272729688,0.2744545454545353,0.3836638691124546,10683,2774,151.48359203338623
12000,12000,0.9952866402116407,0.26079777427620393,0.4132979241524516,0.9960833333332415,0.26883333333332265,0.3787746940879923,11652,2959,126.08715200424194
13000,13000,0.9950979242979245,0.2536085905315883,0.4042028755757096,0.9959230769231696,0.26246153846154846,0.3719159445599668,12599,3105,133.63651514053345
14000,14000,0.9945154195011342,0.2635227101360509,0.4166446031244107,0.99535714285737,0.2730000000000114,0.3818069363402622,13524,3453,149.33136892318726
15000,15000,0.9930910582010584,0.2692060879744223,0.42358672772206457,0.9940666666665787,0.27966666666665824,0.39002461052169285,14413,3744,129.33376216888428
15291,15291,0.9926295995258132,0.2714600203490254,0.4263293473021354,0.9936563991891694,0.2823229350598309,0.3930599133338337,14650,3825,35.120375871658325
15292,15292,0.9926300815033487,0.2714422685820656,0.4263074991994933,0.9936568140206369,0.2823044729270182,0.3930778054835381,14651,3825,0.14633703231811523
15293,15293,0.9926305634178519,0.2714245191366604,0.4262856533301805,0.9936572287971129,0.282286013208663,0.39307389882872656,14652,3825,0.1551809310913086
