after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.7637406816280147,0.737921265009501,0.7506090051600742,0.7990000000000006,0.7760000000000006,0.7133633098002481,443,370,45.38156509399414
2000,2000,0.7535360580569528,0.6615171430530254,0.7045346703887387,0.7949999999999864,0.7144999999999941,0.6494057780436491,843,588,45.204034090042114
3000,3000,0.7289240596629256,0.6314817529014829,0.6767131376193181,0.7733333333333283,0.6889999999999991,0.6101244090834672,1211,813,46.26934289932251
4000,4000,0.6721764520800556,0.66091330950914,0.6664973002099185,0.7194999999999783,0.7157499999999838,0.5837370838580765,1451,1099,66.71594095230103
5000,5000,0.6206839358100458,0.6853368558269787,0.6514101149908706,0.675399999999987,0.7379999999999921,0.5583001283620468,1618,1343,80.2676911354065
6000,6000,0.5806307005728967,0.707183029585137,0.6376887717308208,0.6401666666666548,0.7588333333333196,0.5341941928446406,1753,1588,78.62146711349487
7000,7000,0.5403412833473066,0.7169514747561452,0.6162422832242289,0.6094285714285763,0.7677142857142952,0.5078808886557141,1843,1766,86.20419597625732
8000,8000,0.507683578517785,0.7321392052552129,0.5995938396389208,0.577624999999989,0.7818749999999862,0.48524442004064866,1929,1982,91.11529183387756
9000,9000,0.4758208479487044,0.7480825983689683,0.5816689173685069,0.5474444444444506,0.7960000000000015,0.46402271741738593,1991,2252,128.46626996994019
10000,10000,0.4395194824300448,0.7607896127792041,0.557159581946811,0.5145999999999892,0.8061999999999753,0.43409444838567846,2021,2478,126.33885097503662
11000,11000,0.40683766555131984,0.772257860307103,0.5329230383810716,0.4791818181818094,0.8160000000000049,0.4048226715653043,2054,2774,151.48359203338623
12000,12000,0.3833912694321451,0.7779410954204861,0.5136442127048466,0.4553333333333232,0.8203333333333033,0.38560441705518306,2077,2959,126.08715200424194
13000,13000,0.36187372834180287,0.7847545509479735,0.4953341205933617,0.4343846153846236,0.8260000000000279,0.3676261139819082,2093,3105,133.63651514053345
14000,14000,0.3392717970832044,0.7901917099794709,0.4747205373322587,0.4100000000000007,0.830500000000003,0.34582028087928357,2128,3453,149.33136892318726
15000,15000,0.3252125080141404,0.795175032099511,0.46162753019026664,0.39393333333332886,0.8346666666666402,0.3327051733210562,2201,3744,129.33376216888428
15291,15291,0.322387085388147,0.7971338464717582,0.4590993345722123,0.3906873324177525,0.8362435419527418,0.33034683417323246,2223,3825,35.120375871658325
15292,15292,0.3223657203343901,0.7971471126340344,0.4590798704743343,0.3906617839393185,0.8362542505885697,0.3303249067447192,2223,3825,0.14633703231811523
15293,15293,0.32234405918077097,0.797160377061378,0.45906010452728224,0.39063623880207077,0.8362649578238174,0.3303022071568374,2223,3825,0.1551809310913086
