after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,1.0,0.3699999999999997,0.5401459854014595,1.0000000000000007,0.3700000000000003,0.48626951022833476,1000,370,45.38156509399414
2000,2000,1.0,0.29399999999999993,0.45440494590417296,0.9999999999999453,0.2940000000000002,0.3991010796794646,2000,588,45.204034090042114
3000,3000,1.0,0.2710000000000009,0.4264358772619996,0.9999999999999564,0.2709999999999986,0.371787849164917,3000,813,46.26934289932251
4000,4000,1.0,0.2750000000000021,0.43137254901961036,0.9999999999999176,0.27499999999999747,0.3792824985842049,3999,1099,66.71594095230103
5000,5000,1.0,0.26937047619047544,0.4244158521771938,0.9999999999999225,0.269800000000003,0.3768576223253785,4994,1343,80.2676911354065
6000,6000,1.0,0.2661420634920605,0.4203984231564539,0.9999999999999233,0.2665000000000037,0.3751755532682002,5989,1588,78.62146711349487
7000,7000,1.0,0.25443129251700414,0.40565201782632543,0.9999999999999274,0.2551428571428536,0.3637711349170395,6980,1766,86.20419597625732
8000,8000,1.0,0.2507148809523773,0.4009145245980704,1.0000000000001241,0.2516249999999866,0.3605903045259336,7969,1982,91.11529183387756
9000,9000,0.9990973544973545,0.2541726736425629,0.4052490526701614,0.9993333333331388,0.25622222222223257,0.3647483488869706,8941,2252,128.46626996994019
10000,10000,0.9989542857142855,0.2518122074117292,0.40223156787711917,0.9991999999999067,0.25439999999998925,0.36344146602792343,9923,2478,126.33885097503662
11000,11000,0.9987766233766233,0.2570504884033293,0.40887159774867904,0.9990000000002498,0.26036363636362636,0.36932562555409804,10893,2774,151.48359203338623
12000,12000,0.9987119047619047,0.2514493013168664,0.4017488455859102,0.9989166666665737,0.2547499999999896,0.36433569255596016,11880,2959,126.08715200424194
13000,13000,0.9984391941391939,0.24390259543094922,0.3920368981788734,0.9986923076924015,0.2477692307692402,0.35658422348534496,12854,3105,133.63651514053345
14000,14000,0.9981887755102039,0.2523703503770544,0.40288099267473393,0.9984285714288075,0.25671428571430166,0.3653924276771836,13821,3453,149.33136892318726
15000,15000,0.9977317460317459,0.2572769603591004,0.4090702949958399,0.9979999999999104,0.2623333333333254,0.37300587485508224,14762,3744,129.33376216888428
15291,15291,0.9975569195698681,0.2591102663216246,0.4113694413328085,0.9978418677654648,0.264338499771105,0.3754625687051065,15018,3825,35.120375871658325
15292,15292,0.9975570793318633,0.25909332215040287,0.4113481003370258,0.9978420088937798,0.26432121370650474,0.37548161160975746,15019,3825,0.14633703231811523
15293,15293,0.997557239072965,0.2590763801951194,0.4113267615536012,0.9978421500028781,0.26430392990257495,0.37547885555939714,15020,3825,0.1551809310913086
