after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,1.0,0.3699999999999997,0.5401459854014595,1.0000000000000007,0.3700000000000003,0.48626951022833476,1000,370,45.38156509399414
2000,2000,1.0,0.29399999999999993,0.45440494590417296,0.9999999999999453,0.2940000000000002,0.3991010796794646,2000,588,45.204034090042114
3000,3000,1.0,0.2710000000000009,0.4264358772619996,0.9999999999999564,0.2709999999999986,0.371787849164917,3000,813,46.26934289932251
4000,4000,1.0,0.2750000000000021,0.43137254901961036,0.9999999999999176,0.27499999999999747,0.3792824985842049,3999,1099,66.71594095230103
5000,5000,1.0,0.26905714285714205,0.42402683657158197,0.9999999999999225,0.26920000000000305,0.37622619375394994,4997,1343,80.2676911354065
6000,6000,1.0,0.2655476190476161,0.4196564634169248,0.9999999999999233,0.26566666666667055,0.3744271405697875,5994,1588,78.62146711349487
7000,7000,1.0,0.25318367346938514,0.4040647493730221,0.9999999999999271,0.2532857142857104,0.3619064071635899,6993,1766,86.20419597625732
8000,8000,1.0,0.24887738095237727,0.3985617559389004,1.000000000000125,0.24912499999998658,0.35826789393214165,7989,1982,91.11529183387756
9000,9000,0.9992825396825397,0.25197139312300276,0.40246125433986174,0.9994444444442486,0.25300000000001027,0.36168079499693206,8971,2252,128.46626996994019
10000,10000,0.9993542857142856,0.2494919214119184,0.3992978791004902,0.9994999999999064,0.25079999999998914,0.35977682610418316,9966,2478,126.33885097503662
11000,11000,0.999412987012987,0.25412739666750095,0.40521745273112364,0.9995454545457069,0.2558181818181719,0.3647086485965275,10954,2774,151.48359203338623
12000,12000,0.9994619047619047,0.24843271434447664,0.39794872112151264,0.99958333333324,0.25008333333332294,0.35950199727098475,11951,2959,126.08715200424194
13000,13000,0.9993494505494505,0.24059046038140877,0.3878154776211685,0.9994615384616328,0.24230769230770174,0.35076032106596833,12945,3105,133.63651514053345
14000,14000,0.9990863945578233,0.24867004276897034,0.39822332152716733,0.9992142857145244,0.250642857142875,0.3588829373290386,13929,3453,149.33136892318726
15000,15000,0.9989473015873017,0.25305074206523176,0.4038095063044407,0.9990666666665766,0.2553333333333253,0.36550413782715374,14895,3744,129.33376216888428
15291,15291,0.9988365393898062,0.2542014575668361,0.4052641736333378,0.9989536328560448,0.2566869400300838,0.3675264413665636,15167,3825,35.120375871658325
15292,15292,0.9988366154727653,0.2541848344006337,0.4052430542555938,0.9989537012819601,0.25667015432904944,0.36752420535374214,15168,3825,0.14633703231811523
15293,15293,0.9988366915457743,0.25416821340838885,0.40522193707808746,0.9989537696981572,0.2566533708232575,0.367521969633353,15169,3825,0.1551809310913086
