after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.996,0.4467614523932981,0.6168371158594339,0.9960000000000008,0.47800000000000037,0.5923792356106448,878,370,39.49129509925842
2000,2000,0.9923333333333334,0.3721822525787639,0.5413332894429623,0.992999999999956,0.4080000000000003,0.5171358016722672,1715,588,41.42969584465027
3000,3000,0.9913777777777779,0.35077820301714147,0.5182016403101697,0.9926666666666346,0.38766666666666866,0.4958102772081903,2543,813,46.262718200683594
4000,4000,0.9891972222222221,0.36398982641372923,0.5321625352068771,0.9912499999999319,0.401749999999991,0.5098438010386735,3348,1099,57.84595608711243
5000,5000,0.9826985835801626,0.37028651494261533,0.5378921529146713,0.9863999999999415,0.4101999999999953,0.5182497017636556,4081,1343,63.11733102798462
6000,6000,0.9757340130475237,0.38038903240733885,0.5473817709300642,0.9808333333332734,0.42366666666666236,0.5309287379197445,4752,1588,65.56920504570007
7000,7000,0.9722701694712969,0.3779778141129192,0.5443393478114197,0.9777142857142521,0.4235714285714367,0.5286773211430746,5431,1766,69.31094193458557
8000,8000,0.969059226271995,0.3822079895200198,0.5481997554157398,0.9756250000000642,0.4298749999999826,0.5340800035188449,6077,1982,78.61631393432617
9000,9000,0.9547296645835245,0.39337283779730536,0.5571753139293499,0.9634444444443342,0.4420000000000136,0.537439623974196,6670,2252,100.68313002586365
10000,10000,0.9423838367781334,0.3950608876660495,0.5567317860323946,0.9539999999999281,0.44599999999998596,0.5348952365788303,7280,2478,118.40413403511047
11000,11000,0.936885657573781,0.3993751851526094,0.5600237184185257,0.9483636363637777,0.45118181818180514,0.5374645653690715,7962,2774,136.85119104385376
12000,12000,0.9368109029910946,0.394387794632665,0.5550888634101063,0.9476666666665927,0.44691666666664953,0.535750100079467,8633,2959,103.12996697425842
13000,13000,0.9359978885280021,0.38944505208823754,0.5500346114979368,0.9472307692308422,0.44484615384617004,0.5360334768855197,9219,3105,92.0860710144043
14000,14000,0.9336007622745539,0.3945493739844327,0.5546836705439852,0.9448571428572718,0.44907142857142723,0.5383348122901409,9974,3453,134.81824207305908
15000,15000,0.9255010546171809,0.4019186688489498,0.5604499395545218,0.9372666666665983,0.4561999999999867,0.5393997083569158,10584,3744,129.87739610671997
15291,15291,0.9241988153767742,0.4051937321080509,0.5633844840199531,0.9359754103721405,0.4591589824079239,0.5409051155900132,10756,3825,37.89120888710022
15292,15292,0.9242037722944189,0.40516723500289076,0.5633597918779115,0.9359795971751482,0.4591289563170433,0.5409242385443503,10757,3825,0.09952092170715332
15293,15293,0.924208728563804,0.40514074136299,0.563335101769899,0.9359837834301022,0.45909893415288827,0.5409106643008998,10758,3825,0.12653017044067383
