after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,1.0,0.3744743589743587,0.5448982827934219,1.0000000000000007,0.3760000000000003,0.49201236737119197,993,370,39.49129509925842
2000,2000,1.0,0.2974404761904763,0.4585034637794193,0.9999999999999459,0.3000000000000002,0.4056761204599401,1987,588,41.42969584465027
3000,3000,1.0,0.27361432022084275,0.42966589787306797,0.9999999999999569,0.2753333333333322,0.37641375067081867,2986,813,46.262718200683594
4000,4000,1.0,0.2794349068323,0.436809884332672,0.9999999999999182,0.2814999999999969,0.38571412353332984,3972,1099,57.84595608711243
5000,5000,0.9990333333333332,0.277300564049476,0.4341066352709607,0.9991999999999243,0.28360000000000174,0.39288864433868,4909,1343,63.11733102798462
6000,6000,0.9984444444444444,0.27713951277953497,0.4338536954838475,0.9986666666665915,0.28466666666666873,0.3957347310592701,5855,1588,65.56920504570007
7000,7000,0.9975714285714286,0.2668484055523397,0.42106322275991487,0.9978571428570755,0.2752857142857136,0.386172604325343,6799,1766,69.31094193458557
8000,8000,0.9975500000000002,0.2639815332585759,0.41748425871193295,0.9978750000001156,0.2732499999999862,0.3846927178000319,7745,1982,78.61631393432617
9000,9000,0.9936123456790129,0.2693999675519591,0.42387414735552226,0.9946666666664842,0.28000000000001046,0.3900400339637859,8639,2252,100.68313002586365
10000,10000,0.9912377777777783,0.26615615945187654,0.41963625276930283,0.9924999999999085,0.27729999999998867,0.387538154175668,9580,2478,118.40413403511047
11000,11000,0.9892442607897161,0.2713727678599693,0.42590881614164766,0.9908181818184154,0.28318181818180804,0.39287696200602107,10500,2774,136.85119104385376
12000,12000,0.9898489057239065,0.26519636723559986,0.4183185094050124,0.9913333333332421,0.2774166666666558,0.3883582133470135,11461,2959,103.12996697425842
13000,13000,0.9906041181041187,0.25883510863082565,0.4104291253759653,0.9920000000000923,0.2716153846153944,0.3818797164318902,12388,3105,92.0860710144043
14000,14000,0.9900133477633484,0.2663974532226798,0.41982611784877216,0.99150000000022,0.27892857142858163,0.38840354820889933,13342,3453,134.81824207305908
15000,15000,0.9879767965367969,0.2721190109710133,0.4267092504142578,0.989666666666579,0.28499999999999187,0.39487951108407404,14234,3744,129.87739610671997
15291,15291,0.9875952269124727,0.2742463519425188,0.42928429798985823,0.9892747367733643,0.28755477078018843,0.39799397534671355,14473,3825,37.89120888710022
15292,15292,0.9875960381061091,0.27422841796711056,0.42926240304968266,0.989275438137818,0.2875359665184395,0.3980115448399955,14474,3825,0.09952092170715332
15293,15293,0.9875968491936585,0.2742104863370859,0.4292405103326781,0.98927613940982,0.2875171647158886,0.3980073155709582,14475,3825,0.12653017044067383
