after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.9606166666666668,0.8438848484848483,0.8984751117085694,0.9650000000000007,0.8600000000000007,0.8801219336219339,837,737,25.845224142074585
2000,1000,0.9547,0.8487587912087913,0.8986177249150366,0.9590000000000007,0.8610000000000007,0.8725452741702747,847,756,28.83927297592163
3000,1000,0.9655333333333335,0.8793904761904764,0.9204508212151405,0.9690000000000007,0.8860000000000007,0.897456349206349,854,773,30.044299125671387
4000,1000,0.9701,0.8481666666666668,0.9050448962381757,0.9720000000000008,0.8590000000000007,0.8834210678210677,875,763,34.10107398033142
5000,1000,0.9584571428571427,0.8388666666666665,0.8946832444004046,0.9620000000000007,0.8510000000000006,0.8706206349206348,858,750,32.88443398475647
6000,1000,0.9555380952380952,0.8488528138528136,0.8990415511404569,0.9600000000000007,0.8600000000000007,0.8723578477078481,846,750,28.170176029205322
7000,1000,0.9628000000000002,0.8480500000000005,0.9017892591876747,0.9670000000000007,0.8620000000000007,0.8777976817042606,856,753,31.052706956863403
8000,1000,0.9529999999999998,0.8634833333333337,0.9060359669324428,0.9560000000000007,0.8750000000000007,0.8824488677988679,855,777,30.950598001480103
9000,1000,0.9544999999999999,0.8542555555555555,0.9015999152271665,0.9590000000000007,0.8630000000000007,0.8738646520146519,860,767,30.846899032592773
10000,1000,0.9577023809523812,0.8423761904761905,0.8963449663604381,0.9630000000000007,0.8560000000000006,0.8722645743145739,863,760,36.37990593910217
11000,1000,0.9571190476190479,0.8158730158730156,0.8808698245297663,0.9600000000000007,0.8280000000000006,0.8529447542653421,861,737,32.838778018951416
12000,1000,0.9581238095238095,0.8422055555555552,0.8964328538355341,0.9620000000000007,0.8550000000000006,0.8732149350649355,840,739,38.436952114105225
13000,1000,0.9464833333333333,0.8442571428571433,0.8924523965212584,0.9510000000000007,0.8560000000000006,0.8622787904905556,856,762,38.57593297958374
14000,1000,0.9611999999999999,0.8428787878787882,0.8981593224780214,0.9640000000000007,0.8530000000000006,0.8734560439560437,849,744,40.45584797859192
15000,1000,0.9544000000000001,0.8222714285714297,0.8834226056751395,0.9570000000000007,0.8330000000000006,0.8553805916305917,872,751,38.17493987083435
16000,1000,0.9700000000000003,0.8597848484848489,0.9115730778084529,0.9710000000000008,0.8710000000000007,0.8928797313797312,876,779,41.520041942596436
17000,1000,0.9593523809523808,0.850446464646465,0.9016226778077698,0.9640000000000007,0.8620000000000007,0.8761945054945056,867,763,41.449212074279785
