after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.989,0.7911515151515153,0.8790811813771386,0.9890000000000008,0.8020000000000006,0.8501492063492061,920,737,25.845224142074585
2000,1000,0.9931666666666668,0.8055115384615389,0.8895501233455624,0.9940000000000008,0.8150000000000006,0.8601801587301585,932,756,28.83927297592163
3000,1000,0.9883666666666668,0.8224357142857146,0.8977987372080519,0.9900000000000008,0.8290000000000006,0.8694055555555551,932,773,30.044299125671387
4000,1000,0.9936666666666666,0.81192380952381,0.8936485166880291,0.9940000000000008,0.8200000000000006,0.8664714285714282,937,763,34.10107398033142
5000,1000,0.988,0.7968833333333333,0.8822097429337119,0.9890000000000008,0.8060000000000006,0.8536584415584412,931,750,32.88443398475647
6000,1000,0.9926666666666665,0.7922017316017324,0.8811767332533605,0.9930000000000008,0.8010000000000006,0.8492105006105002,940,750,28.170176029205322
7000,1000,0.9922000000000001,0.7949590909090913,0.8826952385070265,0.9930000000000008,0.8050000000000006,0.8526402430902427,940,753,31.052706956863403
8000,1000,0.9900000000000001,0.8221333333333335,0.8982915164447062,0.9900000000000008,0.8280000000000006,0.8675833333333327,938,777,30.950598001480103
9000,1000,0.9900666666666668,0.820066666666667,0.8970838293066198,0.9910000000000008,0.8250000000000006,0.8643088522588516,934,767,30.846899032592773
10000,1000,0.9911666666666666,0.8063714285714292,0.8892701446157844,0.9920000000000008,0.8120000000000006,0.8563095704948641,938,760,36.37990593910217
11000,1000,0.9875000000000002,0.7761920634920632,0.8691876303857526,0.9880000000000008,0.7860000000000006,0.8360286945081057,936,737,32.838778018951416
12000,1000,0.9878333333333333,0.7937500000000001,0.8802200757752937,0.9890000000000008,0.8010000000000006,0.8466650793650792,925,739,38.436952114105225
13000,1000,0.9860000000000002,0.7976214285714293,0.8818628392475986,0.9860000000000008,0.8050000000000006,0.8509658730158727,942,762,38.57593297958374
