n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets
1001,0.9433990252172068,0.6141275268071402,0.7439581808681147,0.9530469530469495,0.6723276723276721,0.7541962417367455,623,370
2001,0.9165521745731645,0.5460878106185075,0.6844035106351903,0.932533733133426,0.6086956521739091,0.6835202846073082,1099,588
3001,0.9092249876604122,0.5242680238744473,0.6650574278386027,0.9280239920026764,0.5938020659780128,0.6716001683501908,1575,813
4001,0.9009199878162788,0.5277380428205469,0.6655893025654877,0.9215196200949575,0.5956010997250668,0.6672575301479359,2133,1099
5001,0.8902249143345023,0.5312736110429708,0.6654287661020536,0.9136172765446613,0.5976804639072123,0.6604130663680545,2653,1343
6001,0.878081780576719,0.5451817326795595,0.6726992466404488,0.9030161639726967,0.6115647392101414,0.6627121451198132,3069,1588
