n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets
1001,0.6869665645448683,0.6606181633942414,0.6735347778494389,0.740259740259741,0.7062937062937064,0.639799729817611,419,370
2001,0.6495373378336237,0.6255574883790858,0.6373219266687812,0.717141429285353,0.6876561719140386,0.602769053685488,675,588
3001,0.612908035138007,0.6283852903782802,0.6205501724988115,0.6864378540486562,0.692435854715101,0.5761117148199104,911,813
4001,0.5789582560147416,0.6402145205507719,0.6080475046983157,0.6565858535366099,0.7028242939265141,0.5563409529787925,1165,1099
5001,0.5688315678710996,0.639994994704226,0.6023185914969932,0.6484703059388025,0.7008598280343861,0.5483983271802959,1446,1343
