after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.917159147869674,0.893765512265512,0.9053112298592775,0.9240000000000007,0.9070000000000007,0.8820802713368505,773,756,36.89676094055176
2000,1000,0.9264495798319327,0.893097222222222,0.9094677260763505,0.9330000000000007,0.9020000000000007,0.8829131009341536,779,748,41.087820053100586
3000,1000,0.9235538461538461,0.891033333333334,0.9070021780753977,0.9300000000000007,0.9020000000000007,0.8798805194805203,790,762,38.818235874176025
4000,1000,0.9295912698412693,0.8771095238095243,0.9025881417590847,0.9360000000000007,0.8870000000000007,0.8724172834045898,811,765,37.55948495864868
5000,1000,0.9174019607843136,0.8748507936507939,0.8956212582213786,0.9230000000000007,0.8850000000000007,0.8592998641709169,786,746,41.561527967453
6000,1000,0.9286333333333333,0.8696828282828281,0.8981918541456382,0.9340000000000007,0.8820000000000007,0.8734283422459891,782,733,47.64708399772644
7000,1000,0.9226000000000002,0.8851460317460318,0.9034850189660019,0.9280000000000007,0.8970000000000007,0.8737576012223073,802,774,43.65350294113159
8000,1000,0.9279393939393935,0.8699833333333331,0.8980272564831407,0.9330000000000007,0.8850000000000007,0.8722434476151869,799,752,46.74839782714844
9000,1000,0.9084933583959907,0.8752047619047628,0.8915384328520284,0.9180000000000007,0.8860000000000007,0.8584336524586524,780,750,53.6807758808136
10000,1000,0.917742857142858,0.867220634920635,0.891766746831589,0.9250000000000007,0.8810000000000007,0.8635538735774027,784,739,50.06908702850342
11000,1000,0.9349444444444442,0.9060095238095239,0.9202495939677008,0.9410000000000007,0.9160000000000007,0.897849289891395,814,788,55.200422048568726
12000,1000,0.9143704545454546,0.8782746031746034,0.8959591243811068,0.9210000000000007,0.8900000000000007,0.8676006813447993,803,764,57.80864715576172
13000,1000,0.9210738095238091,0.9051960317460321,0.913065899118641,0.9270000000000007,0.9140000000000007,0.883908229352347,793,780,55.27181792259216
14000,1000,0.9170113921166549,0.8628547619047623,0.889109155338486,0.9240000000000007,0.8760000000000007,0.8627712287712289,802,755,59.16701793670654
15000,1000,0.9162298136645968,0.873615995115995,0.8944156155717885,0.9230000000000007,0.8870000000000007,0.8652881465877118,783,749,65.49017786979675
16000,1000,0.9194857142857135,0.8919659451659454,0.9055167880744959,0.9290000000000007,0.9010000000000007,0.8769885028015462,783,759,53.972440004348755
17000,1000,0.9190666666666661,0.890425108225108,0.9045192108504627,0.9270000000000007,0.9010000000000007,0.8751625783573149,787,764,56.290590047836304
18000,1000,0.9199343434343433,0.8671269230769226,0.8927504071668404,0.9260000000000007,0.8830000000000007,0.8706473492690887,802,761,57.038143157958984
19000,1000,0.9079999999999994,0.8761174603174603,0.8917738564440733,0.9160000000000007,0.8890000000000007,0.8630280907980907,773,740,53.6193528175354
20000,1000,0.928476608187135,0.8755523809523811,0.9012381839214098,0.9350000000000007,0.8880000000000007,0.8746859052711997,815,770,61.301718950271606
21000,1000,0.9448705882352939,0.8708619047619054,0.9063579612058629,0.9490000000000007,0.8860000000000007,0.8843844852515907,799,736,54.06354212760925
22000,1000,0.9073666666666664,0.8623039682539684,0.884261581662208,0.9130000000000007,0.8750000000000007,0.8515923960097873,791,753,61.66182494163513
23000,1000,0.9234888888888889,0.8820888888888889,0.9023142596535565,0.9290000000000007,0.8940000000000007,0.8786128427128432,792,758,59.15829610824585
24000,1000,0.9323666666666662,0.8764857142857146,0.9035630241747595,0.9360000000000007,0.8920000000000007,0.8770198412698421,796,753,56.949280977249146
25000,1000,0.9392095238095235,0.8852722222222228,0.9114435966087929,0.9460000000000007,0.8950000000000007,0.8843327561327564,806,758,63.869691133499146
26000,1000,0.9232243589743587,0.8681025641025646,0.8948153717144475,0.9290000000000007,0.8800000000000007,0.8642647376015798,810,768,69.85433006286621
27000,1000,0.9188804195804193,0.8641214285714285,0.8906600536361565,0.9250000000000007,0.8780000000000007,0.8604594027228808,798,750,50.30479907989502
28000,1000,0.9191679487179493,0.8730127705627714,0.8954960277050767,0.9250000000000007,0.8850000000000007,0.8624017086361919,785,747,47.022032022476196
29000,1000,0.9332696969696967,0.9004777777777778,0.9165805372523746,0.9410000000000007,0.9090000000000007,0.8901737597015096,791,754,45.96172904968262
30000,1000,0.9120584795321638,0.8884282051282053,0.9000882759603069,0.9190000000000007,0.9000000000000007,0.8735556774016727,776,757,55.95729303359985
31000,1000,0.903175396825396,0.8639190476190474,0.8831111784788168,0.9100000000000007,0.8810000000000007,0.8569812520812526,796,763,46.309685945510864
32000,1000,0.9291761904761899,0.8802301587301586,0.9040411580183606,0.9350000000000007,0.8920000000000007,0.8730226068617382,820,775,58.872825145721436
33000,1000,0.9310333333333337,0.881151282051282,0.9054057829809232,0.9380000000000007,0.8930000000000007,0.8801216490166178,801,766,43.23219394683838
34000,1000,0.9076916666666668,0.8667023809523812,0.8867235885132261,0.9140000000000007,0.8800000000000007,0.8531385673150387,783,752,55.88766002655029
35000,1000,0.91240626566416,0.8991142857142854,0.9057115109289077,0.9210000000000007,0.9100000000000007,0.8802466279334696,788,774,48.96586990356445
36000,1000,0.9164487179487176,0.9021976190476189,0.9092673319631155,0.9250000000000007,0.9120000000000007,0.8819707792207796,788,772,46.31524395942688
37000,1000,0.9229072463768119,0.8660930735930739,0.8935980220163049,0.9290000000000007,0.8800000000000007,0.8659522510822517,789,743,47.922964096069336
38000,1000,0.9217688311688306,0.8814571428571427,0.9011623967270364,0.9290000000000007,0.8940000000000007,0.8719351045852194,800,763,46.47879385948181
39000,1000,0.9317686274509803,0.905066666666667,0.9182235646846418,0.9370000000000007,0.9140000000000007,0.8911597888953153,810,784,53.763010025024414
40000,1000,0.911773015873016,0.8732727272727269,0.8921076799095772,0.9200000000000007,0.8840000000000007,0.8628789341601707,789,752,63.01317000389099
41000,1000,0.9195523809523808,0.8863888888888892,0.9026661352051094,0.9270000000000007,0.8990000000000007,0.877724282501125,788,761,48.047722816467285
42000,1000,0.9136948621553885,0.8724984126984131,0.8926215635724211,0.9220000000000007,0.8870000000000007,0.8690089466089469,798,763,51.55165886878967
43000,1000,0.9234938596491232,0.8945129870129876,0.908772431082513,0.9300000000000007,0.9080000000000007,0.8845036574536573,787,764,46.36880397796631
44000,1000,0.9139303030303031,0.8838555555555552,0.8986413725150877,0.9220000000000007,0.8940000000000007,0.8709529956971135,793,761,48.297792196273804
45000,1000,0.9284047619047624,0.8734984848484847,0.9001150914303017,0.9360000000000007,0.8860000000000007,0.8733564875864873,802,753,54.331815004348755
46000,1000,0.9293749373433589,0.8956642857142854,0.9122082735534791,0.9350000000000007,0.9030000000000007,0.8852248917748913,812,778,47.915427923202515
47000,1000,0.9292895989974932,0.86700606060606,0.8970680412007693,0.9370000000000007,0.8880000000000007,0.8780595238095237,789,742,43.0615758895874
48000,1000,0.9235166666666663,0.8835504273504271,0.9030915876893905,0.9300000000000007,0.8950000000000007,0.8787691480017564,797,767,43.03814697265625
49000,1000,0.9213253623188408,0.8778309523809524,0.8990524210143741,0.9320000000000007,0.8910000000000007,0.8727198361352587,789,749,46.525075912475586
50000,1000,0.9207778499278498,0.8919095238095239,0.906113812631974,0.9290000000000007,0.9040000000000007,0.8810822892210762,786,760,48.08417201042175
51000,1000,0.9208090909090907,0.8885904761904758,0.9044129372519115,0.9280000000000007,0.8970000000000007,0.87570306585524,810,780,59.76456308364868
52000,1000,0.9111095052290706,0.876942063492063,0.8936993357012347,0.9200000000000007,0.8900000000000007,0.8652954329004325,787,760,52.594582080841064
53000,1000,0.9216402597402591,0.884557142857143,0.9027180237615201,0.9280000000000007,0.8940000000000007,0.8719099098968662,807,769,54.01912808418274
54000,1000,0.9083909090909087,0.8905150793650796,0.8993641776665847,0.9150000000000007,0.9010000000000007,0.8664669813278518,790,774,48.49992895126343
55000,1000,0.9276821428571426,0.8840238095238094,0.9053269388203002,0.9340000000000007,0.8920000000000007,0.8758055950585361,812,770,58.984346866607666
56000,1000,0.9058060606060604,0.8857575757575765,0.8956696419418676,0.9120000000000007,0.8960000000000007,0.8661205980391335,782,765,46.951809883117676
57000,1000,0.9238552631578948,0.8851047619047623,0.9040649670558717,0.9300000000000007,0.8960000000000007,0.8753195154518686,796,768,45.711727142333984
58000,1000,0.9069107142857141,0.8633709401709397,0.8846054005844385,0.9170000000000007,0.8750000000000007,0.8520758695552816,796,757,48.4237539768219
59000,1000,0.9231444444444444,0.875945454545455,0.8989258184974561,0.9310000000000007,0.8840000000000007,0.8627105889724307,805,757,48.92446494102478
60000,1000,0.9103146997929602,0.8815738095238098,0.8957137607495373,0.9190000000000007,0.8930000000000007,0.8675796251896248,797,770,43.58527898788452
61000,1000,0.9249205128205128,0.8699206349206348,0.8965778846518625,0.9300000000000007,0.8830000000000007,0.8644377761127765,805,761,38.857993841171265
62000,1000,0.9180023809523814,0.8750023809523814,0.8959867660362125,0.9260000000000007,0.8880000000000007,0.8685970261764382,788,749,44.6540789604187
63000,1000,0.9241833333333335,0.8677960317460319,0.8951025272960853,0.9310000000000007,0.8820000000000007,0.8694916560563616,792,745,47.179449796676636
64000,1000,0.9231101010101005,0.8721480519480526,0.8969057458426655,0.9300000000000007,0.8850000000000007,0.8712360455486542,795,752,48.79284977912903
65000,1000,0.9114112554112552,0.8819,0.8964128047730997,0.9190000000000007,0.8930000000000007,0.8667534221196758,803,778,54.597322940826416
66000,1000,0.9114904761904767,0.8744570707070705,0.8925898111302607,0.9220000000000007,0.8860000000000007,0.8673082898525624,779,740,34.53752303123474
67000,1000,0.9259222829801779,0.8921412698412696,0.9087179378634078,0.9330000000000007,0.9010000000000007,0.8779626373626375,822,792,37.41454005241394
68000,1000,0.9311249999999999,0.8765632478632484,0.903020700755711,0.9390000000000007,0.8880000000000007,0.8773689563704268,790,744,59.63688611984253
69000,1000,0.9074965811965808,0.878888095238095,0.8929632594865266,0.9170000000000007,0.8920000000000007,0.8676534377387318,782,759,53.03654408454895
70000,1000,0.9276238471673257,0.8861714285714293,0.9064239617521129,0.9350000000000007,0.8960000000000007,0.8769281307581306,805,767,39.46388292312622
71000,1000,0.9066703703703703,0.8693883116883117,0.8876380386715943,0.9140000000000007,0.8810000000000007,0.8547197616559693,778,746,38.36671304702759
72000,1000,0.9298494152046783,0.8890333333333332,0.9089834138697807,0.9370000000000007,0.8990000000000007,0.8838171310629517,776,740,37.0554678440094
73000,1000,0.9259037037037033,0.8705079365079367,0.8973517032223294,0.9330000000000007,0.8820000000000007,0.8665199818380855,806,757,40.18753004074097
74000,1000,0.9235095238095239,0.8749337662337668,0.8985656320583448,0.9300000000000007,0.8860000000000007,0.8720335602048453,808,768,43.969619035720825
75000,1000,0.9319686274509805,0.8758109890109893,0.9030175557931216,0.9380000000000007,0.8870000000000007,0.8766277718188246,805,751,44.39299702644348
76000,1000,0.9287837662337667,0.8876666666666668,0.9077598539371007,0.9370000000000007,0.8990000000000007,0.8827032033326148,804,770,39.42961406707764
77000,1000,0.9230666666666664,0.8728888888888892,0.8972768112714165,0.9280000000000007,0.8850000000000007,0.8709662464985993,806,763,47.00139284133911
78000,1000,0.9167478260869568,0.8763273809523808,0.8960820140445416,0.9250000000000007,0.8900000000000007,0.8695180341880344,805,766,45.88992714881897
79000,1000,0.9255860509860511,0.8834008547008548,0.9040015778663522,0.9320000000000007,0.8950000000000007,0.8802347619925719,802,763,54.88910794258118
80000,1000,0.9090666666666669,0.8671634920634925,0.8876208089482662,0.9170000000000007,0.8820000000000007,0.863033044733044,792,758,46.86135911941528
81000,1000,0.9130880952380954,0.9010727272727275,0.9070406217655406,0.9200000000000007,0.9100000000000007,0.8789345820261611,795,780,43.728086948394775
82000,1000,0.9045831501831513,0.8769011904761905,0.8905270994262314,0.9110000000000007,0.8920000000000007,0.8634446462860259,769,749,47.105319023132324
83000,1000,0.9163653679653674,0.8895325507825504,0.9027496125364406,0.9250000000000007,0.9000000000000007,0.872816489066489,802,774,38.60700702667236
84000,1000,0.9281259740259742,0.8827685897435897,0.9048792498330823,0.9340000000000007,0.8940000000000007,0.8745212017528983,797,753,47.06000280380249
85000,1000,0.9302217391304355,0.8780746031746033,0.9033962690099396,0.9370000000000007,0.8890000000000007,0.8762862026862033,806,758,39.394684076309204
86000,1000,0.9177833333333331,0.8856000000000006,0.9014044934059132,0.9250000000000007,0.8950000000000007,0.8751260822510826,795,764,44.534379959106445
87000,1000,0.9275033613445378,0.8917190476190477,0.9092592637013541,0.9330000000000007,0.9040000000000007,0.8847703061558326,802,773,47.55801177024841
88000,1000,0.9162746031746027,0.8799190476190477,0.8977289011423416,0.9230000000000007,0.8920000000000007,0.8670558245847715,801,769,36.108784198760986
89000,1000,0.9293509379509377,0.8757666666666672,0.9017634873327252,0.9360000000000007,0.8870000000000007,0.874012384640531,804,756,55.28268313407898
90000,1000,0.9221722222222223,0.8849,0.9031517273182835,0.9320000000000007,0.8970000000000007,0.877580220269927,801,766,37.70904517173767
91000,1000,0.9135166666666672,0.8686000000000003,0.890492291002273,0.9200000000000007,0.8830000000000007,0.8621048701298697,798,763,41.804627895355225
92000,1000,0.9164476190476187,0.8815428571428573,0.8986564314052801,0.9220000000000007,0.8930000000000007,0.870893252399775,800,771,34.10373520851135
93000,1000,0.9261079365079368,0.8710864801864809,0.8977549620583231,0.9320000000000007,0.8880000000000007,0.8755447949711102,787,739,49.70863699913025
94000,1000,0.9303170940170944,0.8740761904761905,0.901320159481416,0.9360000000000007,0.8860000000000007,0.8753143523143526,809,758,36.72143602371216
95000,1000,0.9148367149758461,0.876444444444444,0.8952291517138183,0.9220000000000007,0.8900000000000007,0.86616503420556,799,768,38.03567099571228
96000,1000,0.9297190476190477,0.8911727272727278,0.910037895374989,0.9360000000000007,0.9010000000000007,0.8844904616367463,803,766,44.99687099456787
97000,1000,0.9256500000000005,0.8702294372294376,0.8970845836000478,0.9330000000000007,0.8850000000000007,0.8726187105378288,789,742,37.15271496772766
98000,1000,0.9247074534161497,0.9021357142857147,0.9132821401875735,0.9350000000000007,0.9110000000000007,0.88540885040885,789,765,34.38920617103577
99000,1000,0.9231799999999996,0.8834095238095244,0.9028570059132732,0.9280000000000007,0.8950000000000007,0.877562722949565,792,762,42.82997918128967
100000,1000,0.9052005291005293,0.87645,0.8905932906277532,0.9130000000000007,0.8850000000000007,0.8578336866198936,788,757,38.17713713645935
101000,1000,0.9415576441102758,0.8813940476190478,0.9104830443660863,0.9470000000000007,0.8950000000000007,0.8860828449328444,811,766,35.53740882873535
