after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.8100365079365082,0.9166226551226548,0.8600398162374381,0.8300000000000006,0.9290000000000007,0.8217430109285363,663,756,36.89676094055176
2000,1000,0.8381843915343908,0.910608333333333,0.8728966914691129,0.8530000000000006,0.9210000000000007,0.8324716300940447,690,748,41.087820053100586
3000,1000,0.8443050420168056,0.9201190476190473,0.8805832517519002,0.8620000000000007,0.9310000000000007,0.8440374750980019,698,762,38.818235874176025
4000,1000,0.8510831501831505,0.8997857142857147,0.8747570714685011,0.8650000000000007,0.9100000000000007,0.8330989959931142,721,765,37.55948495864868
5000,1000,0.8471023594052998,0.8991976911976913,0.8723729756777432,0.8600000000000007,0.9100000000000007,0.8285967726717735,701,746,41.561527967453
6000,1000,0.8515368663594473,0.8873353535353532,0.869067614876451,0.8640000000000007,0.8990000000000007,0.832128157218598,696,733,47.64708399772644
7000,1000,0.8475642857142857,0.9130126984126983,0.8790719889615656,0.8590000000000007,0.9230000000000007,0.8398070528817592,709,774,43.65350294113159
8000,1000,0.8644444444444448,0.9011738095238095,0.8824270947254265,0.8760000000000007,0.9150000000000007,0.8484078346940419,717,752,46.74839782714844
9000,1000,0.835385866910867,0.9011619047619053,0.8670281708534884,0.8540000000000006,0.9130000000000007,0.8257956659353719,693,750,53.6807758808136
10000,1000,0.8336461038961045,0.8963619047619049,0.8638672258694385,0.8510000000000006,0.9110000000000007,0.825984235496304,680,739,50.06908702850342
11000,1000,0.8474095238095236,0.9361761904761906,0.889583958224235,0.8600000000000007,0.9430000000000007,0.8528542087777106,712,788,55.200422048568726
12000,1000,0.8237251515151519,0.9065523809523814,0.8631563241666655,0.8410000000000006,0.9170000000000007,0.8242963359081015,697,764,57.80864715576172
13000,1000,0.8464343915343913,0.9222833333333333,0.8827325254861593,0.8600000000000007,0.9320000000000007,0.8439415657139794,711,780,55.27181792259216
14000,1000,0.8364732142857142,0.8947880952380953,0.8646485311154676,0.8500000000000006,0.9060000000000007,0.8286785430256023,703,755,59.16701793670654
15000,1000,0.8454168970814135,0.9024255189255191,0.8729914951944623,0.8610000000000007,0.9140000000000007,0.8359894155964795,696,749,65.49017786979675
