after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.9980000000000001,0.7583484848484852,0.8618241703258311,0.9980000000000008,0.7610000000000006,0.8203528693528689,974,737,25.845224142074585
2000,1000,0.9975,0.7806666666666671,0.8758627800168717,0.9980000000000008,0.7840000000000006,0.8352531746031744,970,756,28.83927297592163
3000,1000,1.0,0.7959166666666675,0.8863625817827484,1.0000000000000007,0.7980000000000006,0.8511078643578636,975,773,30.044299125671387
4000,1000,1.0,0.7855000000000004,0.8798655838700647,1.0000000000000007,0.7890000000000006,0.8447642857142853,974,763,34.10107398033142
5000,1000,0.997,0.7752722222222226,0.872266005034341,0.9970000000000008,0.7820000000000006,0.8405679653679649,965,750,32.88443398475647
6000,1000,0.999,0.7715484848484855,0.8706645911812984,0.9990000000000008,0.7740000000000006,0.8290941391941385,974,750,28.170176029205322
7000,1000,1.0,0.769966666666667,0.8700352172357297,1.0000000000000007,0.7740000000000006,0.8304864357864352,979,753,31.052706956863403
8000,1000,0.999,0.7976666666666671,0.8870526901669761,0.9990000000000008,0.7990000000000006,0.8499136141636136,977,777,30.950598001480103
9000,1000,1.0,0.7944000000000006,0.885421310744539,1.0000000000000007,0.7960000000000006,0.8489818681318674,970,767,30.846899032592773
10000,1000,0.999,0.7831333333333339,0.8779928924135871,0.9990000000000008,0.7870000000000006,0.8410413165266101,972,760,36.37990593910217
11000,1000,0.999,0.7566746031746029,0.8611139298872136,0.9990000000000008,0.7600000000000006,0.8196442779442772,975,737,32.838778018951416
12000,1000,1.0,0.7692500000000003,0.8695775045923415,1.0000000000000007,0.7730000000000006,0.829998412698412,966,739,38.436952114105225
13000,1000,0.997,0.7796833333333342,0.8750510220354412,0.9970000000000008,0.7840000000000006,0.8405023809523805,975,762,38.57593297958374
14000,1000,0.998,0.7657151515151519,0.8665613838557044,0.9980000000000008,0.7700000000000006,0.8307608058608051,972,744,40.45584797859192
15000,1000,0.999,0.7725000000000011,0.8712701100762074,0.9990000000000008,0.7740000000000006,0.8319310023310021,976,751,38.17493987083435
16000,1000,0.999,0.7989000000000004,0.8878147839145673,0.9990000000000008,0.8040000000000006,0.8570380952380947,974,779,41.520041942596436
17000,1000,1.0,0.7858888888888896,0.8801095004044054,1.0000000000000007,0.7890000000000006,0.8438893939393933,974,763,41.449212074279785
18000,1000,1.0,0.7718333333333341,0.8712256608033115,1.0000000000000007,0.7760000000000006,0.8321777777777773,970,746,44.807827949523926
19000,1000,1.0,0.791755555555556,0.8837763087722782,1.0000000000000007,0.7970000000000006,0.8515822510822507,973,770,41.94133496284485
20000,1000,1.0,0.7809000000000004,0.8769723173676234,1.0000000000000007,0.7860000000000006,0.842846825396824,972,758,40.79627203941345
21000,1000,0.999,0.7806333333333336,0.8764195246211768,0.9990000000000008,0.7850000000000006,0.8393189754689752,971,757,47.103322982788086
22000,1000,0.999,0.7922871794871802,0.8837163592431746,0.9990000000000008,0.7990000000000006,0.8524445887445878,963,764,45.08636713027954
23000,1000,0.997,0.793812698412699,0.8838794375525171,0.9970000000000008,0.7970000000000006,0.8501528860028847,974,774,49.40859603881836
24000,1000,1.0,0.7744969696969702,0.8729200251372992,1.0000000000000007,0.7800000000000006,0.8353244200244193,970,751,44.94936513900757
25000,1000,0.999,0.8071666666666676,0.8928960044292706,0.9990000000000008,0.8100000000000006,0.8622452380952373,966,778,48.3273491859436
26000,1000,1.0,0.778285714285715,0.8753213367609259,1.0000000000000007,0.7830000000000006,0.8390824675324667,971,755,44.01060199737549
27000,1000,0.997,0.8102333333333341,0.8939660623051815,0.9970000000000008,0.8130000000000006,0.8631999999999993,976,792,43.66515803337097
28000,1000,0.998,0.7723984848484854,0.8708250650641058,0.9980000000000008,0.7810000000000006,0.8373409645909641,962,745,45.11518692970276
29000,1000,1.0,0.7889857142857148,0.8820480879029621,1.0000000000000007,0.7920000000000006,0.8417943722943718,975,767,49.45462203025818
30000,1000,0.998,0.788672893772895,0.8810740351282201,0.9980000000000008,0.7950000000000006,0.8479968253968247,965,762,52.1787428855896
31000,1000,1.0,0.7731666666666671,0.8720744430867566,1.0000000000000007,0.7770000000000006,0.8349080586080575,972,749,46.372857093811035
32000,1000,1.0,0.7856561771561779,0.8799635531263446,1.0000000000000007,0.7910000000000006,0.8455631868131862,971,763,49.963675022125244
33000,1000,0.999,0.7888190476190488,0.8815547967462358,0.9990000000000008,0.7940000000000006,0.8493349206349193,965,761,49.133188009262085
34000,1000,0.999,0.7866008658008656,0.8801678807235755,0.9990000000000008,0.7930000000000006,0.8485271062271058,966,760,49.641047954559326
35000,1000,1.0,0.7921555555555565,0.8840254442198724,1.0000000000000007,0.7990000000000006,0.8555632034632026,965,764,48.19362711906433
36000,1000,0.9986666666666667,0.7574000000000005,0.8614594738240767,0.9990000000000008,0.7600000000000006,0.820231074481074,972,735,49.616097927093506
37000,1000,1.0,0.796666666666667,0.8868274582560299,1.0000000000000007,0.8000000000000006,0.8494809523809518,974,774,49.528087854385376
38000,1000,1.0,0.7901818181818188,0.8827950436725578,1.0000000000000007,0.7950000000000006,0.8485854090354084,970,766,51.521371841430664
39000,1000,1.0,0.7745666666666672,0.8729642917519773,1.0000000000000007,0.7770000000000006,0.8335857142857138,969,746,56.36826419830322
40000,1000,1.0,0.7776857142857159,0.8749417380542931,1.0000000000000007,0.7820000000000006,0.838114407814407,971,754,53.16290092468262
41000,1000,0.999,0.7843166666666672,0.8787360816456231,0.9990000000000008,0.7880000000000006,0.8440380952380946,970,759,54.09494614601135
42000,1000,0.999,0.7895500000000011,0.8820110704201733,0.9990000000000008,0.7960000000000006,0.8505476190476183,963,760,52.04283094406128
43000,1000,0.999,0.7802333333333334,0.8761673754613412,0.9990000000000008,0.7850000000000006,0.8434325396825388,975,761,54.62874889373779
44000,1000,1.0,0.7910000000000007,0.8833054159687329,1.0000000000000007,0.7940000000000006,0.8470253968253963,969,763,50.72827196121216
45000,1000,0.9986666666666667,0.7893166666666672,0.8817355617905962,0.9990000000000008,0.7940000000000006,0.8465182539682534,969,764,57.566368103027344
46000,1000,1.0,0.7744895104895106,0.8729152873671933,1.0000000000000007,0.7800000000000006,0.8360608058608051,966,747,56.62906622886658
47000,1000,1.0,0.7820190476190485,0.8776775407242726,1.0000000000000007,0.7860000000000006,0.840730208680208,973,759,52.493937969207764
48000,1000,0.998,0.7928333333333347,0.8836642159143795,0.9980000000000008,0.7970000000000006,0.8468696969696963,969,768,59.29691195487976
49000,1000,0.9976666666666666,0.7911666666666671,0.8824976552066837,0.9980000000000008,0.7940000000000006,0.8465317460317453,973,770,53.98215699195862
50000,1000,0.9986666666666667,0.7853484848484856,0.879254139595454,0.9990000000000008,0.7900000000000006,0.8456750915750907,974,765,64.88231205940247
51000,1000,1.0,0.7942871794871804,0.8853512286859154,1.0000000000000007,0.7990000000000006,0.8506317460317455,980,779,75.46589493751526
52000,1000,0.997,0.7956190476190484,0.8849980608314523,0.9970000000000008,0.7990000000000006,0.8489720854309079,969,771,56.78043293952942
