after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.9970000000000001,0.7670151515151519,0.8670153489370842,0.9970000000000008,0.7720000000000006,0.828752869352869,962,737,25.845224142074585
2000,1000,0.9975,0.7877205128205133,0.8802847669468401,0.9980000000000008,0.7930000000000006,0.8432865079365077,961,756,28.83927297592163
3000,1000,0.9985,0.8079166666666673,0.8931547262075015,0.9990000000000008,0.8100000000000006,0.8584126262626256,962,773,30.044299125671387
4000,1000,0.9966666666666666,0.7965000000000007,0.885411283576541,0.9970000000000008,0.8000000000000006,0.8507642857142853,960,763,34.10107398033142
5000,1000,0.997,0.7816055555555558,0.8762603225373188,0.9970000000000008,0.7880000000000006,0.8446679653679648,959,750,32.88443398475647
6000,1000,0.997,0.7782151515151521,0.8741256015062625,0.9970000000000008,0.7830000000000006,0.8354798534798529,963,750,28.170176029205322
7000,1000,0.9976666666666666,0.7787166666666671,0.8746982101585933,0.9980000000000008,0.7850000000000006,0.8384277056277051,966,753,31.052706956863403
8000,1000,0.999,0.8049666666666669,0.8915482917274896,0.9990000000000008,0.8090000000000006,0.8587278998778993,967,777,30.950598001480103
9000,1000,0.9970666666666667,0.7995666666666672,0.8874612936541807,0.9980000000000008,0.8020000000000006,0.8516040903540896,963,767,30.846899032592773
10000,1000,0.999,0.7909380952380959,0.882876518741005,0.9990000000000008,0.7970000000000006,0.8498881419234355,961,760,36.37990593910217
11000,1000,0.998,0.7665412698412698,0.867090161479084,0.9980000000000008,0.7710000000000006,0.8272942779442775,963,737,32.838778018951416
12000,1000,0.998,0.7767500000000002,0.8735838850542331,0.9980000000000008,0.7820000000000006,0.8367460317460312,954,739,38.436952114105225
13000,1000,0.995,0.7832500000000008,0.8765176437508793,0.9950000000000008,0.7890000000000006,0.84362619047619,968,762,38.57593297958374
14000,1000,0.9966666666666666,0.7745484848484855,0.8716802765663934,0.9970000000000008,0.7790000000000006,0.8361608058608052,961,744,40.45584797859192
15000,1000,0.999,0.7768333333333343,0.8740195213514788,0.9990000000000008,0.7790000000000006,0.8357310023310021,971,751,38.17493987083435
16000,1000,0.996,0.804966666666667,0.8903516259786414,0.9960000000000008,0.8110000000000006,0.8612952380952377,964,779,41.520041942596436
17000,1000,1.0,0.7895555555555561,0.8824040730162676,1.0000000000000007,0.7930000000000006,0.8467893939393935,970,763,41.449212074279785
18000,1000,0.999,0.778233333333334,0.8749049271339351,0.9990000000000008,0.7830000000000006,0.8370301587301583,961,746,44.807827949523926
19000,1000,1.0,0.7950888888888895,0.8858490449250428,1.0000000000000007,0.8000000000000006,0.8535155844155842,970,770,41.94133496284485
20000,1000,0.9976666666666667,0.7859000000000003,0.8792115797932982,0.9980000000000008,0.7910000000000006,0.8446134920634907,965,758,40.79627203941345
21000,1000,0.998,0.7843666666666669,0.8783803557068319,0.9980000000000008,0.7890000000000006,0.8421094516594514,966,757,47.103322982788086
22000,1000,0.999,0.8074410256410264,0.8930638456122825,0.9990000000000008,0.8150000000000006,0.8647271284271277,946,764,45.08636713027954
23000,1000,0.9956666666666667,0.79726507936508,0.8854885477688552,0.9960000000000008,0.8020000000000006,0.853913997113996,968,774,49.40859603881836
24000,1000,0.998,0.7821939393939399,0.877016300573312,0.9980000000000008,0.7890000000000006,0.8414540903540899,959,751,44.94936513900757
25000,1000,0.999,0.815833333333334,0.8981733859858576,0.9990000000000008,0.8190000000000006,0.8686452380952373,957,778,48.3273491859436
26000,1000,1.0,0.7875714285714294,0.8811635898665393,1.0000000000000007,0.7930000000000006,0.847210672660672,960,755,44.01060199737549
27000,1000,0.996,0.8189000000000006,0.8988091905890135,0.9960000000000008,0.8230000000000006,0.870873809523809,964,792,43.66515803337097
28000,1000,0.996,0.7803984848484854,0.8751154625932794,0.9960000000000008,0.7900000000000006,0.8439362026862021,950,745,45.11518692970276
29000,1000,1.0,0.7955190476190479,0.8861159659363655,1.0000000000000007,0.7990000000000006,0.8471221500721496,968,767,49.45462203025818
30000,1000,0.997,0.7931728937728951,0.883482682418381,0.9970000000000008,0.8000000000000006,0.8510634920634915,959,762,52.1787428855896
31000,1000,0.999,0.7833666666666673,0.8781395148772235,0.9990000000000008,0.7880000000000006,0.8427628205128196,959,749,46.372857093811035
32000,1000,1.0,0.789989510489511,0.8826750166524401,1.0000000000000007,0.7960000000000006,0.8493631868131862,966,763,49.963675022125244
33000,1000,0.9973333333333334,0.8024008658008669,0.8893103554332786,0.9980000000000008,0.8090000000000006,0.860029276279275,950,761,49.133188009262085
34000,1000,0.999,0.7946675324675324,0.8851951106490077,0.9990000000000008,0.8030000000000006,0.8568461538461534,956,760,49.641047954559326
35000,1000,0.9976666666666666,0.799122222222223,0.8874249040984642,0.9980000000000008,0.8070000000000006,0.8607766955266949,955,764,48.19362711906433
36000,1000,0.9963333333333333,0.7634888888888895,0.8645071303498674,0.9970000000000008,0.7680000000000006,0.8269847541347537,962,735,49.616097927093506
37000,1000,0.999,0.8015000000000002,0.8894179394612609,0.9990000000000008,0.8060000000000006,0.8541095238095233,967,774,49.528087854385376
38000,1000,1.0,0.7956818181818187,0.8862169345652452,1.0000000000000007,0.8020000000000006,0.8544473137973131,963,766,51.521371841430664
39000,1000,0.9986666666666666,0.7782333333333338,0.8747770711788948,0.9990000000000008,0.7810000000000006,0.8360857142857139,964,746,56.36826419830322
40000,1000,1.0,0.7830190476190491,0.878306991352282,1.0000000000000007,0.7880000000000006,0.8425810744810738,965,754,53.16290092468262
41000,1000,0.999,0.7941500000000004,0.8848739369266377,0.9990000000000008,0.7990000000000006,0.8525714285714281,959,759,54.09494614601135
42000,1000,0.997,0.7958500000000011,0.8851409208801636,0.9970000000000008,0.8030000000000006,0.8546738095238088,954,760,52.04283094406128
43000,1000,0.997,0.7881333333333335,0.8803476117563581,0.9970000000000008,0.7950000000000006,0.8504849206349196,963,761,54.62874889373779
44000,1000,0.998,0.7971666666666675,0.8863492711911619,0.9980000000000008,0.8010000000000006,0.8510873015873013,960,763,50.72827196121216
45000,1000,0.9976666666666667,0.7955666666666671,0.885228184966944,0.9980000000000008,0.8020000000000006,0.8526404761904757,960,764,57.566368103027344
46000,1000,0.9986666666666666,0.7841783993783996,0.8785203415532604,0.9990000000000008,0.7930000000000006,0.8468287712287706,952,747,56.62906622886658
47000,1000,0.999,0.7835190476190484,0.8782352476030448,0.9990000000000008,0.7880000000000006,0.8417968753468746,970,759,52.493937969207764
48000,1000,0.998,0.8000000000000013,0.8880978865406014,0.9980000000000008,0.8050000000000006,0.8528363636363632,961,768,59.29691195487976
49000,1000,0.9966666666666666,0.8011666666666668,0.8882871357498223,0.9970000000000008,0.8050000000000006,0.8541196248196241,962,770,53.98215699195862
50000,1000,0.9986666666666667,0.7960151515151523,0.8858994278831683,0.9990000000000008,0.8010000000000006,0.8532417582417574,963,765,64.88231205940247
51000,1000,0.999,0.7992038461538472,0.8880023741639634,0.9990000000000008,0.8050000000000006,0.8556206349206344,973,779,75.46589493751526
52000,1000,0.9946666666666666,0.8009523809523815,0.8873604186556349,0.9950000000000008,0.8050000000000006,0.8525387520975747,961,771,56.78043293952942
53000,1000,0.998,0.8021000000000006,0.8893903672018225,0.9980000000000008,0.8070000000000006,0.8562857142857138,967,776,62.716434955596924
54000,1000,0.9986666666666666,0.7629000000000008,0.8650059227581514,0.9990000000000008,0.7660000000000006,0.8220451659451653,965,732,58.93147087097168
55000,1000,0.999,0.7751555555555565,0.872956599070607,0.9990000000000008,0.7810000000000006,0.838330663780663,955,737,59.60280990600586
56000,1000,0.9976666666666666,0.7760555555555558,0.873016924024598,0.9980000000000008,0.7820000000000006,0.8395822510822508,962,746,59.58908200263977
57000,1000,0.998,0.8022968253968256,0.8895113521844282,0.9980000000000008,0.8100000000000006,0.8597121212121208,961,773,65.40370416641235
58000,1000,0.999,0.7927222222222223,0.8839869151344144,0.9990000000000008,0.7980000000000006,0.8526854256854253,965,764,62.20570492744446
59000,1000,0.9986666666666666,0.7714333333333343,0.8704646692904989,0.9990000000000008,0.7750000000000006,0.8307729437229434,962,738,67.56659317016602
60000,1000,0.994,0.7957380952380959,0.883887613244822,0.9940000000000008,0.8010000000000006,0.8495572649572647,948,758,66.44366216659546
61000,1000,0.9966666666666666,0.7950000000000003,0.8844837209302326,0.9970000000000008,0.8000000000000006,0.8493634199134196,961,764,64.99876308441162
62000,1000,0.999,0.7815129870129879,0.8769736359359449,0.9990000000000008,0.7860000000000006,0.8406603174603169,962,751,64.21230506896973
63000,1000,0.999,0.7821190476190486,0.8773550870907809,0.9990000000000008,0.7880000000000006,0.8431173382173376,959,749,73.056715965271
64000,1000,0.999,0.7959010101010102,0.8859598435973511,0.9990000000000008,0.8030000000000006,0.854880286380286,951,757,67.9615957736969
65000,1000,0.998,0.7783888888888895,0.8746194214229871,0.9980000000000008,0.7820000000000006,0.8357076479076472,972,756,70.87683892250061
66000,1000,0.999,0.805733333333334,0.8920183221897976,0.9990000000000008,0.8110000000000006,0.8621095238095229,953,767,68.64582800865173
67000,1000,0.9956666666666667,0.8079666666666675,0.8920499115981942,0.9960000000000008,0.8130000000000006,0.8619769841269832,955,773,70.60243391990662
68000,1000,0.997,0.8044871794871804,0.8904573144695271,0.9970000000000008,0.8070000000000006,0.8549571428571424,967,777,73.35331201553345
69000,1000,0.999,0.7792982905982907,0.8755775073548178,0.9990000000000008,0.7870000000000006,0.8421240259740255,963,751,71.43010902404785
70000,1000,0.999,0.7886166666666675,0.8814284009435287,0.9990000000000008,0.7950000000000006,0.849580952380952,958,754,71.43415904045105
