after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,1.0,0.7786373737373739,0.8755437001767896,1.0000000000000007,0.7830000000000006,0.83908512043512,973,756,36.89676094055176
2000,1000,0.9986666666666667,0.7746916666666671,0.872535155362785,0.9990000000000008,0.7800000000000006,0.8346451659451651,966,748,41.087820053100586
3000,1000,1.0,0.7836333333333344,0.8786933039301807,1.0000000000000007,0.7890000000000006,0.8466580586080582,973,762,38.818235874176025
4000,1000,0.999,0.7866333333333337,0.880188205865333,0.9990000000000008,0.7900000000000006,0.844320803706097,974,765,37.55948495864868
5000,1000,1.0,0.7705238095238103,0.8703907909954014,1.0000000000000007,0.7740000000000006,0.8315198412698409,971,746,41.561527967453
6000,1000,0.999,0.7596250000000009,0.8630212523988917,0.9990000000000008,0.7630000000000006,0.8225841269841264,969,733,47.64708399772644
7000,1000,1.0,0.7939603174603181,0.885148138153151,1.0000000000000007,0.7980000000000006,0.8526901875901871,975,774,43.65350294113159
8000,1000,1.0,0.781888888888889,0.8775955602668828,1.0000000000000007,0.7860000000000006,0.8394703463203457,966,752,46.74839782714844
9000,1000,1.0,0.7708047619047625,0.8705700125581862,1.0000000000000007,0.7780000000000006,0.8341983405483401,970,750,53.6807758808136
10000,1000,1.0,0.7562222222222231,0.8611919524231311,1.0000000000000007,0.7580000000000006,0.818651348651348,981,739,50.06908702850342
11000,1000,1.0,0.8091666666666675,0.8945186549976974,1.0000000000000007,0.8120000000000006,0.8628309523809518,976,788,55.200422048568726
12000,1000,1.0,0.791404761904762,0.8835577293690774,1.0000000000000007,0.7940000000000006,0.8462269119769119,969,764,57.80864715576172
13000,1000,1.0,0.8068888888888885,0.8931250768663139,1.0000000000000007,0.8100000000000006,0.8582957431457432,969,780,55.27181792259216
14000,1000,1.0,0.7802095238095242,0.8765367372486922,1.0000000000000007,0.7840000000000006,0.840495959595959,971,755,59.16701793670654
15000,1000,1.0,0.7723760683760685,0.8715713128351531,1.0000000000000007,0.7790000000000006,0.8387703463203456,968,749,65.49017786979675
16000,1000,1.0,0.7876412698412699,0.881207301631839,1.0000000000000007,0.7910000000000006,0.8443274891774885,966,759,53.972440004348755
17000,1000,0.999,0.7857636363636363,0.8796435076709929,0.9990000000000008,0.7910000000000006,0.8434908924408919,971,764,56.290590047836304
18000,1000,0.999,0.7806500000000004,0.8764300283763663,0.9990000000000008,0.7860000000000006,0.8417531024531022,974,761,57.038143157958984
19000,1000,0.998,0.7647047619047623,0.865913985001405,0.9980000000000008,0.7690000000000006,0.8293332611832607,968,740,53.6193528175354
20000,1000,0.999,0.7866666666666672,0.8802090722419267,0.9990000000000008,0.7900000000000006,0.8413757936507935,979,770,61.301718950271606
