after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.9609000000000003,0.8556303030303032,0.9052149108773806,0.9630000000000007,0.8670000000000007,0.8841153679653682,853,763,22.95015597343445
2000,1000,0.9573666666666668,0.8368131313131314,0.8930398157979581,0.9610000000000007,0.8500000000000006,0.862960542175403,858,752,28.15025305747986
3000,1000,0.9592666666666666,0.8444667998668003,0.8982134747166787,0.9630000000000007,0.8550000000000006,0.8691850122100121,869,766,30.02300500869751
4000,1000,0.9679523809523811,0.8460257575757579,0.9028914174863895,0.9700000000000008,0.8560000000000006,0.8807505772005767,864,756,28.087286949157715
5000,1000,0.9673888888888886,0.844376190476191,0.9017064673696557,0.9700000000000008,0.8580000000000007,0.8808621933621928,846,738,31.324466943740845
6000,1000,0.9601333333333332,0.8600222222222221,0.9073246519426503,0.9620000000000007,0.8690000000000007,0.8819403540903543,868,780,29.76600408554077
7000,1000,0.9671428571428569,0.8525703296703301,0.9062497436715451,0.9690000000000007,0.8660000000000007,0.8866821428571423,870,767,32.57041692733765
8000,1000,0.9466746031746034,0.8596825396825398,0.9010838530223771,0.9520000000000007,0.8700000000000007,0.8791359307359304,854,773,35.84094190597534
9000,1000,0.9558576923076926,0.8551063492063492,0.9026794159277616,0.9590000000000007,0.8660000000000007,0.877619047619048,859,766,32.99971890449524
10000,1000,0.9646666666666665,0.8391714285714288,0.8975536184748921,0.9680000000000007,0.8490000000000006,0.8698392551892551,888,773,43.31269192695618
11000,1000,0.9542857142857143,0.8546238095238098,0.9017093246316327,0.9590000000000007,0.8650000000000007,0.8780012265512265,869,774,38.20748710632324
12000,1000,0.9562857142857143,0.8345388888888892,0.8912739037040224,0.9610000000000007,0.8440000000000006,0.8580087254850405,859,749,39.46587586402893
13000,1000,0.9607888888888887,0.859785281385281,0.9074852963126268,0.9640000000000007,0.8690000000000007,0.8784567099567104,861,770,35.54441595077515
14000,1000,0.9563666666666669,0.8403717948717955,0.8946249990486089,0.9620000000000007,0.8520000000000006,0.8680724132077072,858,756,39.88318204879761
15000,1000,0.9577690476190478,0.8371427350427352,0.8934025703191535,0.9620000000000007,0.8490000000000006,0.8684941613941615,859,754,41.91436195373535
16000,1000,0.9460454545454544,0.8504482683982686,0.8957033452094487,0.9510000000000007,0.8630000000000007,0.8685101010101014,827,749,39.519866943359375
17000,1000,0.9608000000000004,0.84725,0.9004593899504993,0.9630000000000007,0.8600000000000007,0.8730257020757018,867,766,40.77678108215332
18000,1000,0.9492,0.857266666666667,0.9008940325497289,0.9530000000000007,0.8680000000000007,0.8752471861471868,842,762,44.520901918411255
19000,1000,0.9514999999999999,0.8362083333333337,0.8901365108961661,0.9560000000000007,0.8500000000000006,0.8653173326673329,855,751,43.81540107727051
20000,1000,0.9613095238095236,0.8427333333333333,0.8981245386244474,0.9640000000000007,0.8520000000000006,0.869257287157287,856,750,44.43718099594116
21000,1000,0.9519523809523808,0.8358952380952381,0.8901569167907089,0.9550000000000007,0.8480000000000006,0.8625285714285714,853,750,47.56165599822998
22000,1000,0.9578500000000002,0.8571666666666666,0.904715760185857,0.9620000000000007,0.8650000000000007,0.8782924963924957,860,763,47.76068997383118
23000,1000,0.9525333333333335,0.842207142857143,0.8939792552577573,0.9560000000000007,0.8530000000000006,0.8679145188145183,858,757,50.19982194900513
24000,1000,0.9472651515151511,0.8392358585858585,0.8899842521727236,0.9520000000000007,0.8500000000000006,0.8593658119658111,858,760,39.48158311843872
25000,1000,0.9595000000000001,0.85898253968254,0.906463195373083,0.9610000000000007,0.8680000000000007,0.8829307414807414,856,768,42.47201704978943
26000,1000,0.9468333333333335,0.8467909090909094,0.8940221035452176,0.9510000000000007,0.8590000000000007,0.8705677385416513,828,739,44.26623606681824
