after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.9830000000000002,0.5154577268197954,0.6762886084737632,0.9860000000000008,0.5600000000000004,0.66804953069806,752,370,40.445889949798584
2000,2000,0.9685833333333331,0.4349983531926371,0.6003671307121164,0.9734999999999655,0.4890000000000004,0.5928983347499696,1451,588,45.08859205245972
3000,3000,0.9676141414141416,0.41027173584107385,0.5762229513712037,0.9736666666666436,0.4660000000000028,0.5704486011328777,2153,813,51.18797516822815
4000,4000,0.9645714646464647,0.4254166795306837,0.590429193772534,0.9712499999999439,0.4799999999999894,0.5820090420251121,2836,1099,63.92488503456116
5000,5000,0.9591765922381715,0.43108798127436365,0.59483570064493,0.9669999999999531,0.4859999999999947,0.5868336414424493,3468,1343,73.04997897148132
6000,6000,0.951577778432466,0.4403730147682618,0.6021034322789608,0.9608333333332821,0.4959999999999965,0.5939916326714985,4037,1588,76.7596709728241
7000,7000,0.9479350014647002,0.43660125152681667,0.597845823265848,0.957428571428553,0.49428571428572304,0.5906790644713336,4593,1766,81.2593891620636
8000,8000,0.9438030028434387,0.4429467435719594,0.6029270497630371,0.9546250000000402,0.5017499999999814,0.5949099988541267,5136,1982,89.1418080329895
9000,9000,0.9302581742267858,0.4517887461699583,0.6081995740457559,0.9428888888888136,0.5107777777777909,0.5960826063249923,5646,2252,122.37712693214417
10000,10000,0.9220935922039265,0.45347245595048025,0.6079592418465662,0.935899999999938,0.5145999999999853,0.598015838497203,6161,2478,139.05855202674866
11000,11000,0.9149236797458409,0.45652546633220314,0.6091162195095732,0.9293636363637371,0.5173636363636248,0.5977288783660705,6750,2774,168.2648470401764
12000,12000,0.913333750134816,0.4509244685114803,0.6037633202045832,0.9280833333332672,0.5123333333333138,0.5951753388220026,7297,2959,125.83107995986938
13000,13000,0.9109862378699387,0.4460402031785163,0.5988630351497045,0.9263846153846802,0.5101538461538643,0.5943425212119559,7789,3105,104.36787700653076
14000,14000,0.9097293967589041,0.44940489205499606,0.6016136075949917,0.9252142857143758,0.5122857142857171,0.5952664768625259,8477,3453,150.75917100906372
15000,15000,0.9039778172370398,0.4565501743737513,0.6066927437500877,0.9197999999999399,0.5185999999999843,0.5970206661765431,9023,3744,139.7370171546936
15291,15291,0.9027003857153302,0.45957040945735567,0.6090630252818697,0.918579556601921,0.5210254398011624,0.5981192228603784,9173,3825,38.95611906051636
15292,15292,0.9027067484941873,0.45954035646170716,0.6090380804983813,0.9185848809836437,0.52099136803559,0.5981346043742745,9174,3825,0.13896417617797852
15293,15293,0.9027131104409281,0.45951030739635296,0.6090131375483046,0.9185902046686352,0.5209573007258261,0.5981172891796789,9175,3825,0.1481609344482422
