after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,1.0,0.3744743589743587,0.5448982827934219,1.0000000000000007,0.3760000000000003,0.49201236737119197,993,370,40.445889949798584
2000,2000,1.0,0.2974404761904763,0.4585034637794193,0.9999999999999459,0.3000000000000002,0.4056761204599401,1987,588,45.08859205245972
3000,3000,1.0,0.27361432022084275,0.42966589787306797,0.9999999999999569,0.2753333333333322,0.37641375067081867,2986,813,51.18797516822815
4000,4000,1.0,0.2794349068323,0.436809884332672,0.9999999999999182,0.2814999999999969,0.38571412353332984,3972,1099,63.92488503456116
5000,5000,0.9990333333333332,0.27703389738280937,0.4337798060896032,0.9991999999999243,0.2832000000000018,0.3925029300529657,4910,1343,73.04997897148132
6000,6000,0.9984444444444444,0.2761721925180971,0.43266749128089277,0.9986666666665914,0.28366666666666884,0.3948710886041642,5859,1588,76.7596709728241
7000,7000,0.9977619047619047,0.26601927389967867,0.42004723904912294,0.9979999999999327,0.2744285714285707,0.3854894822209666,6804,1766,81.2593891620636
8000,8000,0.9977166666666668,0.2632143763958309,0.41653882927423086,0.9980000000001158,0.27237499999998627,0.3839235573872741,7751,1982,89.1418080329895
9000,9000,0.9944197530864202,0.2685357141582939,0.4228766975461918,0.9952222222220395,0.27911111111112163,0.3898107843662077,8648,2252,122.37712693214417
10000,10000,0.9921411111111115,0.26544499806424476,0.4188323859445941,0.9931999999999084,0.27659999999998874,0.38741516287118105,9590,2478,139.05855202674866
11000,11000,0.9901563820018372,0.2707262575075767,0.42519632398285306,0.9915454545456885,0.28254545454544444,0.3927196971837602,10511,2774,168.2648470401764
12000,12000,0.9906850168350176,0.2645810054731793,0.4176269144598369,0.9919999999999085,0.2767499999999891,0.38808995136250507,11473,2959,125.83107995986938
13000,13000,0.9913759129759137,0.2579685347823514,0.4094047756770374,0.992615384615477,0.27076923076924053,0.38147022494450394,12402,3105,104.36787700653076
14000,14000,0.9908062049062055,0.2655927775062394,0.41889714273116035,0.9921428571430773,0.2781428571428675,0.3880777278821767,13357,3453,150.75917100906372
15000,15000,0.9890406060606066,0.2712457580801135,0.4257335104087019,0.9905333333332454,0.2840666666666586,0.3946517035987578,14253,3744,139.7370171546936
15291,15291,0.9887957463590193,0.2734021745065749,0.4283621494353495,0.9902557059709312,0.28663919952912603,0.39785964449087124,14493,3825,38.95611906051636
15292,15292,0.9887964790462834,0.27338429573502726,0.4283402733593047,0.9902563431862101,0.2866204551399406,0.39787722276854076,14494,3825,0.13896417617797852
15293,15293,0.9887972116377274,0.2733664193016437,0.4283183995084379,0.9902569803174242,0.28660171320212413,0.39787300228274225,14495,3825,0.1481609344482422
