after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.994,0.7892666666666674,0.8798808179745041,0.9940000000000008,0.7940000000000006,0.8464555555555544,968,768,32.32759714126587
2000,1000,1.0,0.7889523809523818,0.882027257240205,1.0000000000000007,0.7900000000000006,0.8439792929292923,978,768,30.023755073547363
3000,1000,1.0,0.7763333333333334,0.874085194220304,1.0000000000000007,0.7780000000000006,0.8339230158730155,987,765,26.669322967529297
4000,1000,0.9986666666666667,0.7447843137254899,0.8532402417262734,0.9990000000000008,0.7470000000000006,0.8076829156223891,984,732,30.012748956680298
5000,1000,1.0,0.785333333333334,0.8797610156833463,1.0000000000000007,0.7860000000000006,0.8396300865800863,989,775,71.67372703552246
6000,1000,1.0,0.776,0.8738738738738739,1.0000000000000007,0.7770000000000006,0.8346015873015868,994,771,55.73681592941284
7000,1000,0.999,0.7566666666666672,0.8611087905828748,0.9990000000000008,0.7580000000000006,0.8195110389610378,983,743,77.83384394645691
8000,1000,0.998,0.7814000000000009,0.8765170282117574,0.9980000000000008,0.7820000000000006,0.8372158730158724,991,775,71.45596599578857
9000,1000,0.999,0.7740000000000012,0.8722233502538078,0.9990000000000008,0.7740000000000006,0.8310658008658,991,766,48.12658619880676
10000,1000,0.999,0.7728333333333336,0.8714820807073654,0.9990000000000008,0.7740000000000006,0.8331587301587295,989,764,28.18106698989868
11000,1000,1.0,0.7675000000000008,0.8684582743988689,1.0000000000000007,0.7680000000000006,0.825257864357864,995,763,24.97415590286255
12000,1000,0.9986666666666666,0.765500000000001,0.8666747283892305,0.9990000000000008,0.7660000000000006,0.8231054834054828,988,755,44.27002692222595
13000,1000,0.999,0.7852634920634924,0.8793300227918507,0.9990000000000008,0.7880000000000006,0.8416277777777774,983,772,75.30229091644287
14000,1000,0.9986666666666666,0.7446666666666669,0.8531630337794774,0.9990000000000008,0.7450000000000006,0.8067285714285711,996,742,48.447673082351685
