after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
96000,1000,0.9965,0.7739523809523812,0.8712389623313924,0.9970000000000008,0.7760000000000006,0.8288611111111106,986,765,34.671950817108154
97000,1000,0.9976666666666667,0.7726857142857153,0.8708806102632252,0.9980000000000008,0.7740000000000006,0.8297483405483405,983,759,29.724535942077637
98000,1000,0.998,0.791714285714286,0.8829687100893999,0.9980000000000008,0.7940000000000006,0.8476290043290031,980,776,31.77516794204712
99000,1000,0.999,0.7665000000000003,0.8674409515717929,0.9990000000000008,0.7670000000000006,0.8259324675324673,993,761,30.811309099197388
100000,1000,0.999,0.7615000000000006,0.8642300482817385,0.9990000000000008,0.7630000000000006,0.8199253968253958,987,751,36.353487968444824
101000,1000,1.0,0.7805000000000006,0.8767200224656,1.0000000000000007,0.7810000000000006,0.8373101307189538,995,776,43.02465796470642
102000,1000,1.0,0.7734166666666673,0.8722334476763314,1.0000000000000007,0.7750000000000006,0.8326111111111107,990,765,42.140336990356445
103000,1000,1.0,0.7665000000000008,0.8678177186527036,1.0000000000000007,0.7670000000000006,0.8279985347985337,994,761,39.3703179359436
104000,1000,0.995,0.7683666666666668,0.8671195251507534,0.9950000000000008,0.7700000000000006,0.8232849705849699,977,754,30.436776876449585
105000,1000,0.9933333333333334,0.7679523809523816,0.8662225466605388,0.9940000000000008,0.7700000000000006,0.8257136141636132,983,759,33.5526180267334
106000,1000,1.0,0.7724523809523819,0.8716198971024817,1.0000000000000007,0.7750000000000006,0.8335397324897318,987,762,38.603867053985596
107000,1000,1.0,0.801833333333334,0.8900194246600688,1.0000000000000007,0.8030000000000006,0.8551974747474737,986,789,30.572124004364014
108000,1000,0.997,0.7805666666666677,0.875607065839069,0.9970000000000008,0.7820000000000006,0.8388857142857136,982,767,39.05291986465454
109000,1000,0.9976666666666666,0.7754000000000009,0.8726019702210864,0.9980000000000008,0.7760000000000006,0.8342675824175823,993,771,42.807563066482544
110000,1000,0.998,0.7683333333333338,0.8682355161351202,0.9980000000000008,0.7700000000000006,0.8259888888888883,984,756,38.2251660823822
111000,1000,0.999,0.7788333333333345,0.8752839598762546,0.9990000000000008,0.7800000000000006,0.8353678571428561,990,771,36.01045489311218
112000,1000,0.999,0.7769000000000007,0.8740617151866664,0.9990000000000008,0.7800000000000006,0.8365031746031744,983,764,31.78652310371399
113000,1000,0.997,0.7520000000000006,0.8573401943967985,0.9970000000000008,0.7540000000000006,0.8153031746031739,985,742,34.99110198020935
114000,1000,0.999,0.761166666666667,0.864015339456491,0.9990000000000008,0.7620000000000006,0.8223444444444439,990,753,29.27454400062561
115000,1000,1.0,0.7640000000000005,0.866213151927438,1.0000000000000007,0.7670000000000006,0.8269634199134193,983,750,43.78099989891052
116000,1000,0.999,0.7851666666666676,0.8792693134049516,0.9990000000000008,0.7870000000000006,0.8450690476190471,987,775,34.3619658946991
117000,1000,0.998,0.7703333333333339,0.8695110273327054,0.9980000000000008,0.7710000000000006,0.8244658008658002,992,765,32.32114100456238
118000,1000,0.9966666666666666,0.7690000000000002,0.8681555597508026,0.9970000000000008,0.7700000000000006,0.8264761904761897,981,754,33.124037981033325
119000,1000,0.999,0.7746666666666671,0.8726464950197332,0.9990000000000008,0.7770000000000006,0.8374325396825388,984,762,29.894996166229248
120000,1000,0.999,0.7716666666666673,0.8707398343373498,0.9990000000000008,0.7720000000000006,0.8286452380952375,991,764,32.025185108184814
121000,1000,0.997,0.7645666666666672,0.8654488996537177,0.9970000000000008,0.7660000000000006,0.8248015873015868,985,754,39.60807180404663
122000,1000,0.999,0.7558333333333339,0.8605689049292434,0.9990000000000008,0.7580000000000006,0.8171181818181806,988,747,45.58448815345764
123000,1000,0.999,0.7883333333333338,0.8812513987318169,0.9990000000000008,0.7900000000000006,0.8447753246753242,985,776,32.20303916931152
124000,1000,0.9986666666666667,0.7759000000000004,0.8733010500216019,0.9990000000000008,0.7770000000000006,0.8353658730158728,988,766,36.36150407791138
125000,1000,0.999,0.7934000000000005,0.8844081678196833,0.9990000000000008,0.7950000000000006,0.8485588522588513,985,781,31.268700122833252
126000,1000,0.999,0.7728333333333336,0.8714820807073654,0.9990000000000008,0.7740000000000006,0.8304253968253961,988,763,31.091055154800415
127000,1000,0.997,0.7506666666666677,0.8564730116345609,0.9970000000000008,0.7520000000000006,0.8099952380952375,987,742,34.63507103919983
128000,1000,0.999,0.7844000000000009,0.8787883817427392,0.9990000000000008,0.7860000000000006,0.841522943722943,990,777,33.98106789588928
129000,1000,0.999,0.7586666666666669,0.8624024274606488,0.9990000000000008,0.7590000000000006,0.82012619047619,997,757,28.63617992401123
130000,1000,0.997,0.7881666666666676,0.8803684063112694,0.9970000000000008,0.7890000000000006,0.8397325174825169,990,782,29.230082035064697
131000,1000,0.9986666666666667,0.7520000000000004,0.8579558263518664,0.9990000000000008,0.7530000000000006,0.8128806776556768,989,743,35.60664200782776
132000,1000,0.9976666666666667,0.7670666666666672,0.867300265699571,0.9980000000000008,0.7700000000000006,0.8269396825396828,986,758,37.9892418384552
133000,1000,0.997,0.7581666666666671,0.8613337764694714,0.9970000000000008,0.7600000000000006,0.8188753968253959,988,751,39.57617497444153
134000,1000,0.9976666666666666,0.7808999999999999,0.876073879715876,0.9980000000000008,0.7830000000000006,0.837739682539682,988,773,29.84057307243347
135000,1000,0.9945,0.7811666666666668,0.8750181152618736,0.9950000000000008,0.7820000000000006,0.8385976190476183,985,772,28.611521005630493
136000,1000,0.9975,0.7610666666666676,0.8633895028147929,0.9980000000000008,0.7620000000000006,0.8208388167388168,983,747,29.322094917297363
137000,1000,0.999,0.7566666666666673,0.8611087905828749,0.9990000000000008,0.7580000000000006,0.818465873015872,985,744,30.48044490814209
138000,1000,0.999,0.7591666666666674,0.8627253768129687,0.9990000000000008,0.7620000000000006,0.8230515151515141,988,751,35.0600688457489
139000,1000,0.999,0.7787888888888891,0.8752558921506741,0.9990000000000008,0.7820000000000006,0.8359854256854254,987,770,27.180356979370117
140000,1000,0.999,0.7852857142857151,0.8793439551641319,0.9990000000000008,0.7880000000000006,0.8421837301587296,983,772,31.53972101211548
141000,1000,0.999,0.7640833333333339,0.8658912889351046,0.9990000000000008,0.7670000000000006,0.8262723443223435,988,756,45.69585299491882
