after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
638000,1000,0.999,0.7928333333333336,0.8840559947911824,0.9990000000000008,0.7940000000000006,0.8479039682539672,989,784,41.25498700141907
639000,1000,0.998,0.7880000000000006,0.8806539753639422,0.9980000000000008,0.7890000000000006,0.8398547619047614,988,779,47.90325117111206
640000,1000,0.999,0.7576666666666672,0.8617559772296018,0.9990000000000008,0.7590000000000006,0.8181507215007204,985,745,45.8658390045166
641000,1000,1.0,0.7854000000000008,0.8798028453007735,1.0000000000000007,0.7870000000000006,0.8418873015873011,985,772,42.55112886428833
642000,1000,1.0,0.7677333333333338,0.8686076331271688,1.0000000000000007,0.7690000000000006,0.8281729437229428,986,756,45.09312415122986
643000,1000,0.998,0.7846190476190479,0.8785385868839324,0.9980000000000008,0.7860000000000006,0.8407222222222215,977,766,39.75449299812317
644000,1000,1.0,0.7460000000000004,0.8545246277205043,1.0000000000000007,0.7470000000000006,0.8090492562992556,986,733,40.41098713874817
645000,1000,1.0,0.7756333333333334,0.8736413298541366,1.0000000000000007,0.7770000000000006,0.8338229437229435,988,766,38.527804136276245
646000,1000,1.0,0.7804833333333342,0.8767095077179423,1.0000000000000007,0.7830000000000006,0.8408904761904757,988,771,34.11239409446716
647000,1000,1.0,0.7653333333333336,0.8670694864048341,1.0000000000000007,0.7660000000000006,0.8213452380952381,988,754,33.48389196395874
648000,1000,0.999,0.7589000000000009,0.8625531600204795,0.9990000000000008,0.7600000000000006,0.8173457728545953,988,749,37.28254008293152
649000,1000,1.0,0.7762000000000003,0.8740006755995949,1.0000000000000007,0.7770000000000006,0.8324095238095229,989,767,35.30864095687866
650000,1000,1.0,0.7501538461538467,0.8572433192686362,1.0000000000000007,0.7520000000000006,0.8134730158730153,985,738,37.75268316268921
651000,1000,1.0,0.7647380952380959,0.8666873541197267,1.0000000000000007,0.7670000000000006,0.8269674603174597,988,755,34.216861963272095
652000,1000,1.0,0.7626666666666668,0.86535552193646,1.0000000000000007,0.7630000000000006,0.8238087301587295,990,753,36.342143058776855
653000,1000,1.0,0.748333333333334,0.8560533841754056,1.0000000000000007,0.7490000000000006,0.8109452880452875,987,736,33.893080949783325
654000,1000,0.999,0.790733333333334,0.8827489383893322,0.9990000000000008,0.7920000000000006,0.8452744588744583,989,782,47.89668393135071
655000,1000,1.0,0.7654999999999998,0.8671764372698951,1.0000000000000007,0.7670000000000006,0.8244904761904758,983,750,38.95779013633728
656000,1000,0.999,0.7930000000000006,0.884159598214286,0.9990000000000008,0.7930000000000006,0.8429460317460317,989,783,33.24364399909973
657000,1000,1.0,0.7584000000000012,0.8626023657870798,1.0000000000000007,0.7610000000000006,0.8220158730158728,988,749,34.667258977890015
658000,1000,0.9986666666666666,0.7861904761904767,0.8797815840492328,0.9990000000000008,0.7890000000000006,0.8415284271284265,987,777,38.585798025131226
659000,1000,1.0,0.7550555555555557,0.86043493400019,1.0000000000000007,0.7570000000000006,0.8164317460317452,987,745,44.85700297355652
660000,1000,1.0,0.7602333333333348,0.8637869979358807,1.0000000000000007,0.7630000000000006,0.8222023809523801,987,750,42.58024597167969
661000,1000,1.0,0.804500000000001,0.8916597395400394,1.0000000000000007,0.8060000000000006,0.8578309523809514,989,796,33.357295989990234
