after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.995,0.46743824745609713,0.6360624895141483,0.9950000000000008,0.5050000000000003,0.6187987749317495,840,370,37.97933006286621
2000,2000,0.9842047619047619,0.3986400018028018,0.5674438640648618,0.98549999999996,0.44300000000000034,0.550356321594785,1624,588,39.42898893356323
3000,3000,0.9838418951418955,0.3727197103419344,0.5406275169475421,0.9863333333333036,0.4166666666666691,0.5231909580494759,2432,813,43.923624992370605
4000,4000,0.9809453102453107,0.39179497440125033,0.559944873790225,0.984499999999936,0.4359999999999899,0.5406171396811427,3182,1099,59.14707088470459
5000,5000,0.9763535497835497,0.3927725358272095,0.5601892530464966,0.9805999999999451,0.4379999999999946,0.5434924207235455,3909,1343,69.73122692108154
6000,6000,0.9743790442014127,0.3949625810362666,0.5620851000401634,0.9794999999999414,0.44233333333332914,0.5487571599536369,4624,1588,70.7112250328064
7000,7000,0.9737561875467894,0.388904398073088,0.5558215567166471,0.9785714285713943,0.436571428571437,0.5417378229064448,5349,1766,80.87644791603088
8000,8000,0.9731436383791646,0.3921255866872052,0.5590025954211353,0.9786250000000641,0.44124999999998193,0.5464443795284987,6010,1982,82.00957584381104
9000,9000,0.9679527783457613,0.3997128086032364,0.5657861502401293,0.9745555555554437,0.4494444444444582,0.5513442035292653,6674,2252,115.21604800224304
10000,10000,0.9653702556132252,0.3988689642250716,0.5644995809397423,0.972299999999926,0.4502999999999859,0.5532160665746542,7355,2478,116.69898414611816
11000,11000,0.9632560005840587,0.4024471524502091,0.5677070213308709,0.9704545454546933,0.4540909090908958,0.5565199822246981,8077,2774,143.76934695243835
12000,12000,0.9637610560909419,0.3961639245164639,0.5615123888769018,0.9706666666665899,0.4490833333333158,0.5544495222416843,8767,2959,118.13180017471313
13000,13000,0.9628146802327641,0.39146779510951407,0.556620862829274,0.970000000000076,0.44723076923078564,0.5530113226412081,9395,3105,121.19128394126892
14000,14000,0.9631334014366839,0.396102506796939,0.5613441380969779,0.9703571428572787,0.45078571428571346,0.5564060366315012,10189,3453,136.54107308387756
15000,15000,0.9625897216827856,0.4006152861237885,0.5657669309655061,0.9696666666665945,0.45486666666665304,0.5603472690976206,10917,3744,127.9114248752594
15291,15291,0.9625449216317018,0.4030709172998482,0.5682035217282615,0.9696553528219524,0.45700085017327685,0.5624571194579797,11111,3825,33.51969504356384
15292,15292,0.9625473709567325,0.40304455901333885,0.5681777581465457,0.9696573371699261,0.456970965210582,0.5624639341027085,11112,3825,0.13870596885681152
15293,15293,0.9625498199614433,0.40301820417393436,0.5681519968431059,0.9696593212578496,0.4569410841561576,0.5624489513916222,11113,3825,0.12097406387329102
