after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.9754952380952384,0.5939328765667513,0.738330972188369,0.9800000000000008,0.6500000000000005,0.7430813381517222,675,370,44.31850981712341
2000,2000,0.952366971916972,0.5077194264560451,0.6623378086340255,0.9609999999999713,0.571499999999998,0.6597722755908366,1268,588,44.93924808502197
3000,3000,0.9496109242609247,0.47645963560613985,0.6345426203639551,0.9586666666666493,0.5406666666666691,0.6312783049165952,1878,813,49.750288009643555
4000,4000,0.9442579365079367,0.4949843257921614,0.6494985456156955,0.9547499999999518,0.5567499999999875,0.6422769996841166,2469,1099,61.79999303817749
5000,5000,0.9368488200104006,0.5001353864254884,0.6521313797599749,0.9491999999999611,0.5619999999999935,0.6453617296392311,3024,1343,75.76048183441162
6000,6000,0.9301684527623988,0.5074226261693207,0.6566380746203391,0.9436666666666239,0.5694999999999946,0.6494110822979381,3534,1588,81.6704330444336
7000,7000,0.9269828830172397,0.5055015640195325,0.6542357903485443,0.9408571428571308,0.5692857142857203,0.6468657513745225,4015,1766,84.60243201255798
8000,8000,0.9222964660320144,0.5102157463012389,0.6569859239958062,0.9378750000000277,0.5746249999999861,0.648763251355738,4489,1982,93.78097009658813
9000,9000,0.9041160497326899,0.5195962811502184,0.6599301375412021,0.9227777777777176,0.5830000000000057,0.64294508040282,4916,2252,127.38062000274658
10000,10000,0.8885728809759629,0.5266419137086945,0.6613267812976776,0.9109999999999465,0.5907999999999823,0.6411337249096998,5332,2478,132.76288485527039
11000,11000,0.8774482748525817,0.5304034880981536,0.6611514619011809,0.9013636363637101,0.5945454545454542,0.6382144250583732,5821,2774,164.8440010547638
12000,12000,0.8714841502161359,0.5284106370040915,0.6579087216534266,0.8963333333332769,0.5930833333333116,0.6353339490147516,6259,2959,121.92818093299866
13000,13000,0.8692611192036782,0.5264387931434198,0.6557466550965557,0.8949230769231314,0.5927692307692513,0.6362678341390765,6651,3105,113.40782713890076
14000,14000,0.8677936790963875,0.5289038798786847,0.657235263080272,0.8930714285714948,0.5944285714285816,0.6365411953288361,7243,3453,164.74383902549744
15000,15000,0.8605993019023566,0.53458213206083,0.6594999022516563,0.8860666666666155,0.5997999999999817,0.6353296062204653,7713,3744,146.0890920162201
15291,15291,0.8597484687080733,0.537773345650693,0.6616709745562628,0.8850304100451141,0.6024458831992442,0.6362115320563281,7843,3825,43.14334797859192
15292,15292,0.859681729805673,0.5377381786780504,0.6616245908935151,0.8849725346587439,0.602406487052074,0.6361592952428324,7843,3825,0.15568184852600098
15293,15293,0.8596909051323058,0.5377684056983422,0.6616501873983947,0.8849800562347493,0.6024324854508472,0.6361830865659759,7843,3825,0.1680290699005127
