after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.9911666666666668,0.4996181450057715,0.6643545701757022,0.9920000000000008,0.5450000000000004,0.6575768807989394,787,370,44.31850981712341
2000,2000,0.9822000000000001,0.420022235104706,0.5884171980613855,0.983999999999963,0.47100000000000036,0.5790651666388217,1535,588,44.93924808502197
3000,3000,0.9813740740740747,0.393365559688777,0.5616172727275818,0.9843333333333077,0.4433333333333359,0.5507811264599425,2300,813,49.750288009643555
4000,4000,0.9771822649572653,0.4101156341869667,0.5777529462942553,0.9814999999999401,0.4597499999999895,0.5644164974710026,3023,1099,61.79999303817749
5000,5000,0.9710428082443874,0.4150922723697271,0.5815773245762836,0.9765999999999497,0.4657999999999943,0.5699537809267871,3690,1343,75.76048183441162
6000,6000,0.9645527069510862,0.4230911864916658,0.5881822435080233,0.9718333333332793,0.47583333333332906,0.5780949272350221,4310,1588,81.6704330444336
7000,7000,0.961644201475216,0.41907996496645333,0.5837600703448715,0.969142857142833,0.4745714285714377,0.5755246454937869,4918,1766,84.60243201255798
8000,8000,0.9585118398681943,0.42462247254339486,0.5885266004243782,0.96712500000005,0.48187499999998096,0.5811913606660405,5500,1982,93.78097009658813
9000,9000,0.9433580550208658,0.43419107235948856,0.5946759173771047,0.9547777777776869,0.49233333333334744,0.5824631974714841,6033,2252,127.38062000274658
10000,10000,0.9301824736004499,0.4399776649884056,0.597389314170775,0.9442999999999344,0.4994999999999857,0.5832881185535628,6567,2478,132.76288485527039
11000,11000,0.9214186217688193,0.44412508706701026,0.599358516274985,0.9364545454546621,0.504090909090896,0.5835047404673107,7168,2774,164.8440010547638
12000,12000,0.9207590986939698,0.4396960710096264,0.5951745666567012,0.9354999999999314,0.5004166666666481,0.5825699128582982,7745,2959,121.92818093299866
13000,13000,0.9197396136610615,0.43521346846665404,0.5908441740566202,0.9350769230769904,0.4985384615384791,0.5825791504836042,8278,3105,113.40782713890076
14000,14000,0.9180381260839904,0.43953448552773455,0.5944572128103283,0.9331428571429589,0.5020714285714287,0.5843845284494843,8971,3453,164.74383902549744
15000,15000,0.9117955366864386,0.4456207848973078,0.598659433017588,0.927066666666603,0.5077333333333183,0.5849833652784734,9548,3744,146.0890920162201
15291,15291,0.9108576566019158,0.449189266015535,0.601666715183956,0.9260349225034393,0.510757962199959,0.5864709546280702,9704,3825,43.14334797859192
15292,15292,0.9108634859468934,0.4491598918809538,0.6016416357778263,0.9260397593514312,0.5107245618624273,0.586487097864973,9705,3825,0.15568184852600098
15293,15293,0.9108693145295164,0.4491305215878863,0.6016165582798297,0.9260445955664112,0.5106911658928976,0.5864705442937673,9706,3825,0.1680290699005127
