after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.9879666666666665,0.40157881220274694,0.571044973380382,0.9900000000000008,0.4230000000000003,0.5459691163923579,928,370,59.485100984573364
2000,2000,0.99155,0.31124931503302194,0.47377866223881204,0.9924999999999483,0.32400000000000023,0.43267132297637795,1916,588,50.50458812713623
3000,3000,0.9937666666666666,0.2832474273064935,0.4408437667285434,0.9946666666666253,0.29199999999999965,0.39506105468011077,2912,813,46.07697892189026
4000,4000,0.991729891304348,0.2882320982576478,0.44665136903526137,0.9934999999999201,0.29549999999999577,0.39917265154611054,3887,1099,53.70525288581848
5000,5000,0.9894028940568472,0.28306567860611653,0.4401931924101636,0.9919999999999253,0.2898000000000009,0.3950501191765505,4853,1343,60.7727689743042
6000,6000,0.9803911495911487,0.2799619409488235,0.4355481193147142,0.984999999999926,0.2878333333333349,0.38950115616490527,5786,1588,57.50399994850159
7000,7000,0.9803032522429267,0.2667483843801896,0.419380081881044,0.9847142857142179,0.27442857142857124,0.3757450281855619,6760,1766,63.880573987960815
8000,8000,0.9810177775465487,0.26127597763701266,0.4126501929809518,0.9851250000001185,0.26812499999998607,0.3699071562537195,7743,1982,63.68599510192871
9000,9000,0.9804223829855558,0.26377380077027685,0.4157057250243149,0.9845555555553684,0.27055555555556576,0.37113839746201027,8711,2252,86.04930782318115
10000,10000,0.9813603717698581,0.2604166771035057,0.4116078764529165,0.9851999999999094,0.26729999999998855,0.36854176797304866,9692,2478,86.10036182403564
11000,11000,0.9817081301803904,0.263767050023258,0.4158127943411772,0.9851818181820604,0.27027272727271745,0.3711866900087316,10675,2774,115.10558199882507
12000,12000,0.9825970359986913,0.2575566370931245,0.40813391711134844,0.9858333333332425,0.263583333333322,0.3655316089995212,11665,2959,81.59067702293396
13000,13000,0.9832677830790296,0.24995387429524776,0.3985846183946997,0.9863846153847072,0.2556923076923179,0.3568973316488006,12648,3105,92.04099082946777
14000,14000,0.9833582516758385,0.2570643118455895,0.4075809642596277,0.9863571428573723,0.2624285714285858,0.3635937571901139,13632,3453,110.38901400566101
15000,15000,0.9844010348974492,0.25948224661143976,0.4107050812548301,0.9871999999999119,0.2645333333333246,0.3681862614082569,14628,3744,95.64916586875916
15291,15291,0.9846978957204722,0.25995177477342873,0.4113188982834375,0.9874435942712517,0.26512327512915845,0.36970091279069117,14912,3825,26.13766884803772
15292,15292,0.9846988963812281,0.2599347755728812,0.4112977053494913,0.9874444153808302,0.26510593774521823,0.3696985345812029,14913,3825,0.07620406150817871
15293,15293,0.9846998969111188,0.25991777859546844,0.4112765145877445,0.9874452363822717,0.2650886026286587,0.3696961566827435,14914,3825,0.08638119697570801
