after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.9976666666666667,0.3833672364672361,0.5538932998640443,0.9980000000000008,0.3980000000000003,0.521506478111742,965,370,59.485100984573364
2000,2000,0.9978333333333333,0.3010797720797721,0.4625828029936637,0.9979999999999462,0.3085000000000002,0.4165091740107786,1963,588,50.50458812713623
3000,3000,0.998,0.27665559684545266,0.4332186456248513,0.9983333333332903,0.2816666666666659,0.3841101717927199,2959,813,46.07697892189026
4000,4000,0.9959416666666666,0.2831916976340903,0.4409898439042565,0.996999999999919,0.28749999999999615,0.3912372657243323,3937,1099,53.70525288581848
5000,5000,0.994711111111111,0.2786533581072699,0.43534996956191757,0.9961999999999241,0.28260000000000124,0.38867147046541844,4911,1343,60.7727689743042
6000,6000,0.9868331154684105,0.2757998823845128,0.4311125364886642,0.9904999999999248,0.28066666666666895,0.38411495522823125,5858,1588,57.50399994850159
7000,7000,0.9864348175633897,0.26287776571795307,0.41512714165797215,0.9899999999999299,0.2677142857142845,0.37072966887041126,6839,1766,63.880573987960815
8000,8000,0.9870804653679663,0.25788221166987463,0.4089287144107423,0.9903750000001217,0.2621249999999863,0.3654684762700623,7828,1982,63.68599510192871
9000,9000,0.9859735199555638,0.2602842216154776,0.4118463486559251,0.9893333333331427,0.2646666666666769,0.36667600015532253,8802,2252,86.04930782318115
10000,10000,0.9864841151005863,0.25723272253085305,0.40806072086958556,0.9895999999999086,0.2616999999999888,0.3641403221756197,9788,2478,86.10036182403564
11000,11000,0.98682343797023,0.2608659342960531,0.41264857079572304,0.9896363636366102,0.2651818181818083,0.36745034901177964,10777,2774,115.10558199882507
12000,12000,0.9875452943298536,0.25487677705728407,0.4051801197251104,0.9901666666665753,0.25883333333332237,0.362101759622445,11771,2959,81.59067702293396
13000,13000,0.9878150441629985,0.24737984548877565,0.39567121762529656,0.9903846153847078,0.2512307692307792,0.3535598735877932,12754,3105,92.04099082946777
14000,14000,0.9880872688996554,0.25460271366815107,0.40487925956074516,0.9905000000002333,0.2582142857143011,0.3606363166415446,13745,3453,110.38901400566101
15000,15000,0.9888147843063448,0.25702919942360813,0.4080033707392011,0.991066666666578,0.2603999999999916,0.3652402692772111,14744,3744,95.64916586875916
15291,15291,0.9890276479363791,0.2575526774804875,0.40868079438532884,0.9912366751685145,0.2610686024458819,0.36679875498854003,15028,3825,26.13766884803772
15292,15292,0.989028365458748,0.2575358351657163,0.40865965182283476,0.9912372482346121,0.26105153021186617,0.3667965665618013,15029,3825,0.07620406150817871
15293,15293,0.98902908288728,0.2575189950535627,0.40863851143969443,0.9912378212250047,0.26103446021055887,0.36679437842127166,15030,3825,0.08638119697570801
