after,n,b3p,b3r,b3f,purity,invpur,purf,buckets,obuckets,time
1000,1000,0.999,0.3728894783377538,0.5430708446146475,0.9990000000000008,0.3750000000000003,0.4919209695217296,994,370,59.485100984573364
2000,2000,0.9985,0.2959447391688772,0.45656768978775536,0.9984999999999458,0.2970000000000002,0.40159347599282863,1992,588,50.50458812713623
3000,3000,0.9984444444444444,0.2732409372236968,0.4290619357563508,0.9986666666666234,0.27399999999999886,0.37414944670715977,2988,813,46.07697892189026
4000,4000,0.99759375,0.2795640362511071,0.43673747800186674,0.9982499999999184,0.2804999999999968,0.38381499084552795,3971,1099,53.70525288581848
5000,5000,0.9976400000000003,0.2758512290008831,0.432198061256141,0.9981999999999236,0.2768000000000019,0.3827543094733563,4952,1343,60.7727689743042
6000,6000,0.9947595959595961,0.2706544555399494,0.42553046810019757,0.9959999999999237,0.2728333333333363,0.38080405735333117,5928,1588,57.50399994850159
7000,7000,0.9947882783882787,0.25750634004264555,0.4091118574094869,0.9959999999999284,0.25957142857142596,0.36777318594084457,6922,1766,63.880573987960815
8000,8000,0.994689743589744,0.2528680475373136,0.403228219415309,0.995875000000124,0.2547499999999865,0.36287394440985815,7914,1982,63.68599510192871
9000,9000,0.9930847103513768,0.2558257288650763,0.4068452178361089,0.9945555555553618,0.2581111111111213,0.36446520586590053,8890,2252,86.04930782318115
10000,10000,0.9934413186813185,0.2530834123888254,0.40339916677637844,0.9947999999999075,0.25549999999998896,0.36208200706745,9882,2478,86.10036182403564
11000,11000,0.9935648351648347,0.2570646133877162,0.40845089730276884,0.9948181818184318,0.2593636363636265,0.36567915345889784,10876,2774,115.10558199882507
12000,12000,0.9938485347985343,0.2512533440024198,0.4011041538874042,0.9949999999999077,0.2534166666666559,0.36034811950830525,11872,2959,81.59067702293396
13000,13000,0.993683862291554,0.24364411241249073,0.3913355676041355,0.9948461538462471,0.24592307692308663,0.35176404540576794,12857,3105,92.04099082946777
14000,14000,0.9938302530802527,0.25109810438302904,0.40090482497394264,0.9949285714288073,0.2532142857143028,0.3589054032242883,13853,3453,110.38901400566101
15000,15000,0.994241569541569,0.25375823075749426,0.4043221506477226,0.995266666666577,0.25573333333332515,0.36364697230999393,14853,3744,95.64916586875916
15291,15291,0.9943511570939463,0.2542589406423665,0.40496656608428355,0.9953567457982986,0.2562945523510569,0.3649733130661889,15140,3825,26.13766884803772
15292,15292,0.9943515264925146,0.2542423137171348,0.40494550686101966,0.9953570494378581,0.2562777923096931,0.3649712440117968,15141,3825,0.07620406150817871
15293,15293,0.9943518958427734,0.2542256889663523,0.40492444982387293,0.9953573530369402,0.25626103446021553,0.36496917522800204,15142,3825,0.08638119697570801
